term	uri	rigidity	identity	own_identity	unity	dependence	classification	rigidity_reasoning	identity_reasoning	own_identity_reasoning	unity_reasoning	dependence_reasoning	error
multicellular organismal process	http://purl.obolibrary.org/obo/GO_0032501	+R	-I	-O	-U	+D	Attribution or Quality	A biological process like a multicellular organismal process is rigidly defined by its inherent nature; if an occurrence or instance is such a process, it cannot cease to be one without losing its identity as that specific occurrence. It is an essential property of the process itself across all possible worlds where it exists.	A multicellular organismal process is a high-level biological category that does not carry its own intrinsic identity condition for distinguishing or re-identifying specific instances of a process. Identity conditions for processes typically depend on the specific physical participants and the rigid spatio-temporal boundaries provided by more specific sub-types.	Since the entity is -I (does not carry an identity condition), it cannot supply one by definition (+O implies +I). Additionally, as a high-level process term, it functions as a category that does not provide a specific global mechanism for distinguishing instances from one another.	A biological process is an occurrence or a series of events rather than a concrete entity with a stable mereological structure. Unlike a physical organism (+U), a process does not have a single, universal 'unity relation' (omega) that defines all its instances as intrinsic wholes; rather, its instances are temporal sequences of activities whose boundaries and internal part-whole constraints vary significantly.	A biological process, such as a 'multicellular organismal process', is an occurrence that is necessarily dependent on the existence of a multicellular organism to act as its bearer. It cannot exist as an independent entity without the organism performing or undergoing the process.	
secretion by tissue	http://purl.obolibrary.org/obo/GO_0032941	+R	-I	-O	-U	+D	Attribution or Quality	A biological process or event like a 'secretion by tissue' is inherently defined by what it is. If an instance is a secretion event, it cannot cease to be one without ceasing to exist as that specific event; it is not a temporary phase or an optional role that the instance can move in and out of.	The term 'secretion by tissue' describes a process or activity rather than an object. It lacks a specific, intrinsic identity condition (IC) that would allow for the principled distinction or re-identification of one instance of 'secreting' from another without referring to the specific tissue (agent) or the substance (patient) involved.	Since the entity is determined to be -I (not carrying an identity condition), it cannot supply its own identity condition. The meta-property +O implies both +I and +R; therefore, a property without identity cannot be an identity provider.	The property describes a substance or process (secretion) originating from a biological site. Individual instances of a secretion do not necessarily have a single, intrinsic unifying relation or a fixed mereological structure that defines them as a discrete 'whole' across all cases; a secretion can be a continuous flow, a single droplet, or an arbitrary volume of material.	The existence of a secretion is fundamentally dependent on the tissue that produces it. According to the definition of external dependence, a secretion cannot exist without an instance of a tissue as its source or causal origin.	
locomotion	http://purl.obolibrary.org/obo/GO_0040011	+R	-I	-O	-U	+D	Attribution or Quality	Locomotion is a rigid property because it is an ontological type (an event type). An instance of locomotion (a specific movement from one place to another) cannot cease to be locomotion without ceasing to exist; it is essentially an occurrence of moving.	Locomotion is a property or process (e.g., walking, flying) that describes an action rather than an individual entity. It does not supply or carry a specific identity condition that allows for the principled re-identification of one instance of 'locomotion' from another across time and space, unlike sortal entities.	Since the entity is identified as -I (not carrying an identity condition), it is logically impossible for it to supply an identity condition (+O), as supplying an identity condition requires both carrying one and being a rigid property.	Locomotion is an abstract process or event rather than a physical whole with a fixed mereological structure. While it can be analyzed in stages, it lacks a specific unifying relation (omega) that defines all its instances as intrinsic wholes; it is often continuous and lacks discrete, necessary boundaries for its 'parts' to form a single integrated object.	Locomotion is externally dependent on a physical entity (an organism or a machine) that performs the movement; a process of locomotion cannot exist in isolation without a subject that is moving.	
secretion	http://purl.obolibrary.org/obo/GO_0046903	+R	-I	-O	-U	+D	Attribution or Quality	A secretion is defined by its biological origin and ontological nature; an entity that is a secretion (like hormones or saliva) cannot cease to be a secretion and still remain the same entity. It is an essential property of the substance.	The term 'secretion' refers to both the process and the substance resulting from it. In terms of the substance, like many mass nouns (e.g., amount of matter), it lacks a specific identity condition to distinguish one instance from another without referring to the specific quantity or the biological entity producing it. It does not provide a global principle for synchronic or diachronic re-identification of its own.	Since the entity is characterized as -I (not carrying an identity condition), it is logically impossible for it to supply an identity condition (+O). Furthermore, 'secretion' is primarily a functional or process-based classification that inherits identity from more rigid substance or object categories.	The term 'secretion' as a general property does not carry a common unity condition for all its instances. While a specific drop or individual unit of secretion may be a whole, the property itself can apply to arbitrary amounts, puddles, or continuous flows of a substance which lack a consistent, intrinsic mereological structure or functional boundary.	A secretion is externally dependent on a producer (a cell, gland, or organism) that generated it. By definition, a substance cannot be categorized as a 'secretion' without the existence of a distinct biological entity that performed the act of secreting it.	
nervous system process	http://purl.obolibrary.org/obo/GO_0050877	+R	+I	+O	-U	+D	Sortal (Rigid, supplies identity)	As a type of biological process, any instance that is a 'nervous system process' is necessarily one by nature of what it is. An instance of this process cannot cease to be such a process without ceasing to exist entirely.	A nervous system process is a sortal property (specifically a processual one) that carries identity conditions through its participants—the specific organisms and neural structures involved—and its spatio-temporal boundary, allowing it to be distinguished and re-identified as a unique event.	A nervous system process supplies its own global identity conditions (likely based on the spatio-temporal boundaries of the biological event and the specific neural structures involved) that are not inherited from a more general super-property like 'Process'.	A nervous system process is a temporal entity. While it involves coordinated biological activities, it does not necessarily constitute a single 'intrinsic whole' with a fixed mereological structure in the same way a physical organism does. Sub-processes can be discrete or overlapping, often lacking a single unifying relation that defines the boundaries of every instance of the property.	A nervous system process is externally dependent on the existence of a nervous system. Necessarily, for any such process to occur, there must exist an anatomical nervous system to host or execute it, and the nervous system is not a part or constituent of the process itself, but rather its substrate.	
regulation of body fluid levels	http://purl.obolibrary.org/obo/GO_0050878	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	The property 'regulation of body fluid levels' is a process or function. An instance of an entity (such as a specific biological system or organ) may perform this regulation at certain times or under certain conditions, but it can cease this regulation without losing its fundamental identity as that system. Therefore, it is contingent for all its instances.	The term represents a biological process or function. Processes are typically characterized by their occurrence and duration rather than by a specific identity condition that allows for the re-identification of the same instance across different contexts in the way that objects (like a specific kidney or person) are. It is a non-sortal property.	Since the entity was determined to not carry an identity condition (-I), it cannot supply its own identity condition (+O). Supplying an IC requires the property to be rigid and to carry a global identity criterion.	As a biological process/event, it is not an intrinsic whole with a single, clear boundary or a specific equivalence relation binding its parts into a physical or structural unit. While often coordinated, its instances are composed of varied physiological sub-events that do not consistently form a unified whole in the same way a single organism or object does.	The property 'regulation of body fluid levels' is an external dependence because it is a process or function; its instances cannot exist without the presence of a biological organism and the actual body fluids being regulated, neither of which are parts or constituents of the process itself.	
cognition	http://purl.obolibrary.org/obo/GO_0050890	+R	-I	-O	-U	+D	Attribution or Quality	Cognition is a fundamental mental process or faculty; an instance of a cognitive process cannot cease to be cognitive and remain the same instance, as its essence is defined by being a form of thought or knowledge acquisition.	Cognition is a non-sortal property referring to a mental process or state. It does not carry an intrinsic identity condition to distinguish one instance of 'cognition' from another or to re-identify the same instance over time without referring to the specific agent (+I) experiencing it.	Since the entity was determined to be -I (not carrying an identity condition), it logically cannot supply its own identity condition (+O). Only rigid properties that establish global identity conditions for their instances are marked +O.	Cognition is a generic functional property or process. While it describes a system's activity, its instances (acts of knowing or thinking) do not necessarily constitute intrinsic wholes with a singular, uniform mereological structure or a specific 'omega' relation that binds all parts into a discrete physical or topological whole.	Cognition is externally dependent because instances of the process cannot exist without a cognizer (a sentient entity or cognitive agent) to perform or embody the activity.	
localization	http://purl.obolibrary.org/obo/GO_0051179	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	Localization is an anti-rigid property because it describes a role or a contingent state of an entity (the process or status of being assigned to a location). An entity that is 'localized' can cease to be so without losing its fundamental identity.	Localization is a relational or property-like state (being located). It does not provide an autonomous principle for distinguishing or re-identifying its instances independently of the entities that are being localized; it lacks a specific identity condition of its own.	Since the entity is determined to be -I (not carrying an identity condition), it logically cannot be +O, because supplying an identity condition (+O) implies carrying one (+I). Additionally, 'localization' typically refers to a state or relationship rather than a discrete entity with its own global identification mechanism.	Localization is an abstract process or state regarding the placement of something. It lacks a discrete mereological structure or a specific unifying relation (topological, morphological, or functional) that would define its instances as intrinsic wholes.	A localization is inherently an external notional dependence; for a localization to exist, there must necessarily be an entity being localized (the object) and a spatial region or frame of reference in which it is situated. Neither the object nor the spatial region are parts or constituents of the localization itself.	
establishment of localization	http://purl.obolibrary.org/obo/GO_0051234	+R	-I	-O	-U	+D	Attribution or Quality	The term 'establishment of localization' refers to a specific foundational act or the resulting structural state within a conceptualization (often in linguistics or systems). If an entity is defined as an 'establishment of localization', it cannot cease to be one without losing its identity as that specific entity; it is not a temporary phase or role that an instance moves in and out of.	The term 'establishment of localization' refers to an event or process-like property. While it can be identified within a specific context, it does not inherently carry a global identity condition (IC) that allows for the distinguishing and re-identifying of its instances across different scenarios in the same way a sortal (like a physical object or person) does.	Since the entity has been determined as -I (does not carry an identity condition), it cannot supply its own identity condition (+O). Only rigid properties that possess identity can supply it.	The term refers to a process or an abstract relationship between an entity and a location. It does not consistently denote a physical or conceptual whole with a set boundary and integrated parts that satisfy a specific unity condition (omega); rather, its instances are dispersed events or relational states.	The 'establishment of localization' is an event or process that necessarily depends on the existence of a spatial reference (a location) and an entity that is being localized; it cannot exist as an independent entity in the world without these participants.	
motor behavior	http://purl.obolibrary.org/obo/GO_0061744	+R	-I	-O	-U	+D	Attribution or Quality	Motor behavior is rigid because once a specific instance of behavior is classified as such, it cannot cease to be a motor behavior without losing its identity as that specific occurrence. It is the fundamental nature of the instance rather than a contingent role it plays.	Motor behavior is a non-sortal property describing a process or activity. It does not carry an intrinsic identity condition to distinguish one instance from another (e.g., when one 'motor behavior' ends and another begins) without referring to the specific agent or physical object performing it.	Since the entity was determined to be -I (not carrying an identity condition), it logically cannot supply its own identity condition (+O). Only rigid properties that establish a global identity condition for their instances are marked +O.	Motor behavior is an abstract property or type of activity. While it may involve specific bodily movements, it does not mandate that its instances (individual behaviors) be intrinsic wholes with a fixed, unified mereological structure defined by a single equivalence relation. One instance of motor behavior (e.g., walking) can be composed of varying, arbitrary sub-behaviors.	Motor behavior is externally dependent on a physical agent or organism (such as a person or animal) to perform the action; a behavior cannot exist in isolation without an entity that exhibits it.	
biological regulation	http://purl.obolibrary.org/obo/GO_0065007	+R	-I	-O	-U	+D	Attribution or Quality	Biological regulation is a process or function. According to ontological analysis of types, if an entity is a biological regulation, it is necessarily so by its nature; it cannot cease to be biological regulation and still exist as the same entity. It describes a type of occurrent rather than a contingent role played by another entity.	Biological regulation is an abstract process type that identifies a behavior or functional state. It lacks an inherent identity condition (IC) to distinguish one instance of 'regulation' from another across time or context without referring to the specific biological entity (the sortal) that is being regulated.	Since the entity is determined to be -I (not carrying an identity condition), it logically cannot supply its own identity condition (+O). Only rigid sortals can supply (+O) or carry (+I) identity according to the formal ontological definitions.	Biological regulation is a process or series of events. While it involves coordinated biological activities, it does not mandate that its instances are single, intrinsic wholes with a fixed mereological structure. Instances can be dispersed or happen intermittently, making the property non-unifying by definition.	Biological regulation is externally dependent because a process of 'regulation' cannot exist in isolation; it necessarily requires a biological process, state, or entity to be regulated. Without an underyling target to modulate, the property of regulation cannot be instantiated.	
regulation of biological quality	http://purl.obolibrary.org/obo/GO_0065008	+R	-I	-O	-U	+D	Attribution or Quality	The term refers to a biological process. According to formal ontological principles for occurrences, a specific instance of a process (an occurrence) is essentially an instance of that process type; it cannot cease to be that specific process and become something else without losing its identity. Therefore, $x$ being a 'regulation of biological quality' is necessary for $x$ in all possible worlds where it exists.	The term 'regulation of biological quality' refers to a process or a functional role rather than a sortal entity. While it describes a change or state in a biological system, it does not supply or carry a specific identity condition that allows one to distinguish one instance of regulation from another or to re-identify it over time without referring to the underlying objects (the biological quality or the biological system) it acts upon.	Since the entity was previously determined to be -I (meaning it does not carry an identity condition), it logically cannot supply its own identity condition (+O). According to the ontological definitions provided, +O implies +I; therefore, a property that does not carry an identity condition is automatically -O.	As a process/biological function, it lacks an intrinsic unity condition that defines it as a single whole with a fixed mereological boundary. Instances are demarcated by the context of the specific biological systems they act upon rather than a universal unifying relation omega.	The term represents a process that necessarily requires a 'biological quality' (such as temperature, pH, or concentration) and a 'biological system' to exist. A regulation process cannot exist in isolation without the quality it is actively modulating.	
sweat secretion	http://purl.obolibrary.org/obo/GO_0160269	+R	-I	-O	~U	+D	Attribution or Quality	Sweat secretion is a biological process/event. Under a standard ontological conceptualization, if an entity is an instance of sweat secretion, it cannot cease to be so without losing its identity as that specific event. It is essential to all its instances.	As a type of substance or physiological process, 'sweat secretion' does not carry a unique identity condition for its instances; it is an amount of matter that relies on the identity of the physical body secreting it or the specific collection of matter involved, rather than carrying a principled way to re-identify the same 'sweat' across time independently.	Since the entity is characterized as -I (not carrying an identity condition), it cannot fulfill the requirements for +O (supplying an identity condition). By definition, supplying an identity condition (+O) requires both being rigid and carrying an identity condition (+I).	Sweat secretion is considered an amount of matter or a physical mass. In ontological analysis, such substances are anti-unity (~U) because they are mereological sums where no specific relation omega binds the parts into a single intrinsic whole; any part of sweat is still sweat, and there is no inherent maximal self-connectedness that defines a single 'whole' sweat.	Sweat secretion is externally dependent on a physiological body or sweat gland to exist; it cannot occur or exist in isolation from the organism or anatomical structure that produces it.	
quality	http://purl.obolibrary.org/obo/PATO_0000001	+R	-I	-O	-U	+D	Attribution or Quality	Quality is a rigid property because an instance of a quality (like a specific instance of 'redness' or 'fragility') is essentially what it is. If it ceased to be a quality, it would cease to exist entirely; a quality cannot move in and out of being a quality while retaining its identity.	The property 'quality' is a high-level abstract category that does not provide a specific principle of identity. While it classifies many properties (like 'redness' or 'softness'), there is no global identity condition (IC) that allows one to distinguish or re-identify one quality from another based solely on the property of being a quality.	Since the entity is determined to be -I (not carrying an identity condition), it logically cannot satisfy the +O meta-property. According to the definition, +O implies +I; since 'quality' lacks an identity condition to carry, it cannot supply one.	Quality is an abstract property that does not specify how instances are structured as wholes. It can be instantiated by simple, atomic qualities (like a specific hue) or complex sets of attributes, but the property itself does not impose an intrinsic unity condition or a mereological structure on its instances.	A quality is an entity that must inherently belong to or be hosted by another entity (the bearer) to exist; it cannot exist independently as a free-floating entity without being the quality of something.	
process quality	http://purl.obolibrary.org/obo/PATO_0001236	+R	-I	-O	-U	+D	Attribution or Quality	A 'process quality' is considered rigid (+R) because if a property is categorized as a quality inherent to a process, it is essentially so; it cannot cease to be a process quality while remaining the same quality. Its identity and existence are fundamentally tied to characterizing the process.	A quality itself (like 'process quality') does not provide a principled way to distinguish or re-identify its instances independently; rather, it is identified based on the entity or process it inheres in. It is a non-sortal property that depends on a host for identification.	Since the entity is determined to be -I (not carrying an identity condition), it logically cannot supply an identity condition (+O). According to Guideline 7 and the linked constraints, +O requires +I and +R. As an attribute-like quality, it lacks the discrete global identity conditions required to be an identity-supplying sortal.	A process quality (such as speed or rhythm) describes a characteristic of an occurrence but does not, in itself, constitute an intrinsic whole with a unified mereological structure. While it characterizes a process, it lacks the specific unifying relation (topological, morphological, or functional) required to identify its own parts as a single maximal self-connected whole.	A process quality is an external notional dependence because it is a quality that inheres in a process; the quality cannot exist without the process it describes, and the process is not a part or constituent of the quality itself.	
obsolete class	http://www.geneontology.org/formats/oboInOwl#ObsoleteClass	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	Being 'obsolete' is a contingent state or phase of a class. A class can be current and then later become obsolete without losing its identity as a class. Since every instance of an 'obsolete class' could have existed without this property (before it was deprecated or replaced), the property is anti-rigid.	The term 'obsolete class' is an anti-rigid, phasic property. While the underlying 'class' may carry its own identity condition, the property of being 'obsolete' does not provide a way to distinguish or re-identify one instance from another based on that status alone; it is a temporary characteristic rather than a sortal that provides a criterion of identity.	Since this entity is marked -I (does not carry an identity condition), it cannot supply its own identity condition (+O). Supplying an identity condition logically requires that the property also carries one.	The property 'obsolete class' does not carry a common unity condition for its instances. While a specific instance of an obsolete class might be a whole (e.g., an obsolete model of a car), the property itself is a loose grouping of disparate entities linked only by their status as obsolete, rather than a shared internal structure or unifying relation.	The property 'obsolete class' is externally dependent because for an instance to be considered obsolete, there must exist a current standard, context, or replacement system that rendered it no longer in use. A class cannot be 'obsolete' in isolation; it requires the existence of a reference framework that defines its status.	
Thing	http://www.w3.org/2002/07/owl#Thing	+R	-I	-O	-U	-D	Attribution or Quality	The property 'Thing' is considered a top-level category or a fundamental sortal. If an entity is a thing, it cannot cease to be a thing without ceasing to exist entirely. Therefore, it is a necessary property for all its instances.	The term 'Thing' is the most general property and does not supply or carry a specific identity condition of its own. Identity conditions are typically carried by sortals (specific types of things like 'Person' or 'Physical Object'); as a top-level category, 'Thing' is too underspecified to provide a principled way to distinguish or re-identify instances across its entire extension.	Since the entity is identified as not carrying an identity condition (-I), it logically cannot supply its own identity condition (+O). According to the formal definitions, supplying an IC (+O) implies carrying one (+I) and being rigid (+R).	The property 'Thing' is the most general category; its instances can include both intrinsic wholes (like a person) and non-wholes/aggregates (like an amount of sand). Since it does not require all instances to follow a common unity condition or be intrinsic wholes, it carries the meta-property -U.	The term 'Thing' acts as the most general sortal or top-level category. Its instances do not necessarily require the existence of any other specific external entity to exist, as a thing can exist in isolation within a conceptualization.	
