term	uri	rigidity	identity	own_identity	unity	dependence	classification	rigidity_reasoning	identity_reasoning	own_identity_reasoning	unity_reasoning	dependence_reasoning	error
secretion	http://purl.obolibrary.org/obo/GO_0046903	-R	-I	-O	-U	+D	Attribution (Non-rigid, no identity)	Secretion is non-rigid because it refers to a substance or material that has been secreted by cells or glands. An entity that is a secretion (like saliva, sweat, or hormones) is not necessarily a secretion in all possible worlds - the same molecules could exist in other forms or states before being secreted or after being reabsorbed/transformed. The property of being a secretion is contingent on the biological process that produced it, not essential to the material itself. However, it's not anti-rigid (~R) because while some instances may contingently be secretions, it's not a role or phase that requires all instances to possibly not be secretions - once secreted, the substance remains a secretion by definition during its existence as such.	Secretion does not carry an identity condition. As a mass noun referring to substances produced and released by cells or glands (like saliva, mucus, hormones), there is no principled way to distinguish one 'instance' of secretion from another or to track its identity through time. Similar to 'Amount of Matter' or 'Water', secretion refers to stuff rather than countable individuals. While we can identify the SOURCE (the gland or cell that produced it) or measure quantities, the secretion itself lacks inherent identity criteria - portions can be divided, mixed, or dispersed without clear boundaries for what constitutes 'the same' secretion over time.	Since the Identity analysis determined this entity is -I (does not carry an identity condition), it cannot be +O. By the constraint that +O implies +I, an entity that is -I must be -O. Secretion does not supply its own identity condition because it does not carry one - as a process or substance that lacks clear identity criteria for distinguishing and reidentifying instances over time, it neither carries nor supplies an identity condition.	Secretion does not carry a common unity condition. While individual instances of secretions (like a specific blob of saliva or a droplet of sweat) may be intrinsic wholes under topological unity at a given moment, the property 'secretion' itself encompasses instances with varying mereological structures - some may be discrete wholes (a droplet), others continuous flows, and others dispersed substances. More importantly, secretions are fundamentally amounts of matter that happen to have been produced by biological processes, and their boundaries and unity are often arbitrary or context-dependent rather than intrinsic to the property itself. The property does not impose a single equivalence relation omega that would make all instances intrinsic wholes.	A secretion is externally dependent on the biological entity (cell, gland, or organism) that produces it. A secretion cannot exist without a secretor - there must necessarily exist some biological system that performs the secretion process. The secretion itself is not a part of the secreting entity (it is expelled from it), nor does it constitute that entity. For instance, saliva depends on salivary glands, insulin depends on pancreatic cells, and mucus depends on mucous membranes. The secretion is the product of a secretory process and cannot come into being or exist without the entity that secretes it, making it externally dependent according to the definition provided.	
nervous system process	http://purl.obolibrary.org/obo/GO_0050877	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	A nervous system process is a type of biological process or event that occurs in organisms with nervous systems. Processes are occurrents/events, not continuants - they happen over time and have temporal parts. An individual process instance (like a specific nerve impulse or sensory perception event) is contingently instantiated - it begins, occurs, and ends. The same biological entity can exist without that particular process occurring at every moment. For example, a person can exist without currently undergoing a specific nervous system process. The property of being a nervous system process is not essential to any instance across all possible worlds; rather, it's a temporal, contingent classification of events. Since all instances of nervous system processes are necessarily non-essential (they are by nature temporal occurrences), this is anti-rigid (~R).	A nervous system process does not carry an identity condition. Processes in general lack principled criteria for distinguishing one instance from another or re-identifying the same instance over time. Unlike physical objects that have spatio-temporal continuity, or persons with biological identity criteria, a process like 'nervous system process' has no clear way to determine when one firing of neurons ends and another begins, or whether a neural signal propagating at time t1 is 'the same' process as activity occurring at t2. Processes are occurrents that unfold over time but lack the kind of persistent identity that would allow us to track and re-identify specific instances as being numerically identical across different temporal stages.	A nervous system process does not supply its own identity condition. As determined in the Identity analysis, this entity is -I (does not carry an identity condition). Since +O requires +I (a property cannot supply an identity condition without carrying one), and this entity is -I, it must be -O. Processes in general are occurrents that lack determinate identity conditions - we cannot definitively reidentify 'the same nervous system process' across time in the way we can reidentify rigid entities like persons or physical objects. Therefore, nervous system process neither carries nor supplies an identity condition.	A nervous system process (such as neural signaling, reflex action, or sensory processing) is an occurrent/event rather than a continuant object. Processes and events do not have the kind of mereological structure required for unity analysis in the sense defined - they are not spatial wholes with integrated parts, but rather temporal occurrences. While a process may have temporal phases or sub-processes, it lacks the spatial part-whole structure that characterizes intrinsic wholes. Processes are occurrents that unfold over time rather than enduring objects with unified spatial parts, making them categorically inappropriate for unity conditions as defined in the ontological framework, which applies to concrete entities with spatio-temporal location and mereological structure.	A nervous system process is externally dependent on a nervous system to exist. By definition, a nervous system process cannot occur without a nervous system that executes or manifests that process. The process is not merely constituted by the nervous system but requires the existence of a functioning nervous system as a separate entity. For example, neural signaling, sensory perception, or motor control cannot exist without there being a nervous system to perform these processes. This satisfies the criterion for external dependence: for all instances of nervous system process, there must necessarily exist an instance of nervous system which is not a part of the process itself but rather the entity that enables the process.	
regulation of body fluid levels	http://purl.obolibrary.org/obo/GO_0050878	~R	-I	-O	-U	-D	Role or Phase (Anti-rigid)	Regulation of body fluid levels is a biological process or functional activity that organisms engage in. An entity (e.g., a kidney, a regulatory system, or an organism) can perform this regulation at some times but not at others - for example, when functioning normally versus when damaged or non-existent. This is not an essential property that must hold for any instance in all possible worlds; rather, it describes a contingent activity or role that something performs. Like STUDENT or EMPLOYEE, being engaged in regulation of body fluid levels is an optional property that instances can gain or lose while remaining the same entity. Therefore, it is anti-rigid (~R).	This is a biological process or activity type, not a sortal. Process types do not carry identity conditions because they describe kinds of occurrences or activities rather than continuants that persist through time. While individual instances/occurrences of 'regulation of body fluid levels' (specific regulatory events) might be distinguishable in context, the property itself does not supply or carry an identity condition that allows us to reidentify the same regulatory process across time. Like other process types (e.g., 'running', 'metabolism'), this describes what happens rather than what persists, and lacks the formal criteria needed to determine when two process instances are identical.	This is a biological process type that does not supply its own identity condition. As a process, it would inherit any identity conditions from more fundamental properties like 'Process' or 'Biological Process' if they carry identity conditions. The entity itself is a classification of processes rather than a property that establishes criteria for distinguishing one instance from another. Since it was determined to be -I (does not carry identity), it cannot be +O, as supplying an identity condition requires carrying one. Process types typically do not supply their own identity conditions - they inherit whatever identity framework applies to processes in general.	Regulation of body fluid levels is a biological process, not a material object with parts. As a process/activity, it lacks the mereological structure required for unity analysis. While the process may involve coordinated physiological mechanisms (kidney function, hormonal responses, etc.), these are causal/functional components of how the process occurs, not proper parts in the mereological sense that would make the process itself an intrinsic whole. Biological processes are occurrents that unfold over time rather than continuants with spatial parts bound by a unifying relation.	Regulation of body fluid levels is a biological process that occurs within organisms. While this process involves various organs, systems, and mechanisms (like kidneys, hormones, etc.), it is not externally dependent on entities outside of the organism in which it occurs. The process itself is inherent to the organism's physiological functioning and does not require the necessary existence of some other entity that is neither a part nor constituent of the process itself. The regulatory mechanisms and components involved are parts or constituents of the organism where the process takes place, thus not qualifying as external dependence.	
cognition	http://purl.obolibrary.org/obo/GO_0050890	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	Cognition is anti-rigid because it represents a state or process that entities (particularly persons or cognitive agents) can possess or lack at different times and worlds. A person can exist without actively engaging in cognition (e.g., during deep sleep, unconsciousness, or before developing cognitive abilities), and can cease to have cognition while remaining the same entity. Being in a state of cognition is not essential to any instance that has it - it is a contingent, temporary condition rather than a necessary property of the entity itself.	Cognition does not carry an identity condition. As a general term referring to mental processes of acquiring knowledge and understanding (thinking, perceiving, reasoning, etc.), there is no principled way to distinguish one instance of 'cognition' from another or to re-identify the same cognition over time. Unlike concrete entities such as persons or physical objects, cognition lacks clear boundaries for individuation. While we might speak of 'a cognitive process' or 'an act of cognition,' these would require additional sortal properties (like 'thought' or 'perception') to provide identity criteria. Cognition itself is more akin to a quality or activity type rather than a sortal that supplies or carries identity conditions for its instances.	Cognition does not supply its own identity condition. As established in the Identity analysis, cognition is -I (does not carry an identity condition). By the fundamental constraint that +O implies +I, if an entity is -I, it cannot be +O. Cognition is a type of mental process or activity - it describes what minds/cognitive agents do rather than being a sortal that individuates entities. It has no identity criterion of its own to supply, and mental processes are typically individuated by the entities performing them (cognitive agents) or by other properties like specific mental states or events, not by cognition itself.	Cognition refers to mental processes like thinking, remembering, and problem-solving. While individual instances of cognitive processes (e.g., a specific thought, a particular memory recall) might be considered unified events, cognition as a property does not carry a common unity condition applicable to all its instances. Different cognitive processes have varying mereological structures - some are integrated wholes (like a coherent reasoning process), while others are more aggregate-like (like general 'thinking' which may involve scattered mental activities). The instances of cognition are not consistently intrinsic wholes under a single equivalence relation, making it -U rather than +U or ~U.	Cognition is externally dependent on a cognitive agent (such as a person, animal, or potentially an artificial system). An instance of cognition cannot exist without there being some entity that performs the cognitive process. For example, a thought, perception, or act of reasoning necessarily requires a thinker or perceiver - there cannot be cognition without a cognizer. The cognitive process is not a part or constituent of the agent, but the cognition depends on the agent's existence to instantiate. This makes cognition externally dependent (+D).	
localization	http://purl.obolibrary.org/obo/GO_0051179	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	Localization is an anti-rigid property because it represents a relational or phase-like characteristic that entities possess contingently. An entity (such as a protein, software component, or cultural product) can be localized to different places, regions, or contexts at different times, and being localized to a specific location is not essential to the entity's identity. All instances of localization are necessarily non-essential to their bearers - something can gain or lose a particular localization without ceasing to exist. For example, a protein can change its cellular localization, or software can be localized to different languages, while remaining the same protein or software. The property of being in a particular location or being adapted to a particular locale is inherently contingent.	Localization does not carry an identity condition. As a process or activity of adapting content/products to different locales, there is no principled way to distinguish one instance of localization from another over time. We cannot meaningfully ask 'is this the same localization?' in a way that would allow re-identification. While individual localization projects might be tracked administratively (like 'the Spanish localization of Product X'), localization itself as a property does not supply or carry intrinsic criteria for identity. It is more like a role or phase that content undergoes rather than a sortal with stable identity conditions. Multiple localization efforts could overlap, merge, or transform without clear identity boundaries.	Localization does not supply its own identity condition. As determined in the Identity analysis, localization is -I (does not carry an identity condition). Since +O requires +I (a property cannot supply an identity condition without carrying one), and localization is -I, it must be -O. Localization is a process or state of being positioned in a location - it is a relational property dependent on both an entity and a location, without providing criteria for distinguishing one localization from another across time.	Localization refers to the process or state of being located in a particular place or region. Its instances are not intrinsic wholes with integrated parts bound by a unifying relation. A localization event or state does not constitute a mereological whole with parts connected by topological, morphological, or functional unity. Different localizations (e.g., protein localization to membrane, product localization to market) lack a common unity condition that makes them integrated wholes. The property describes a relationship or state rather than an entity with mereological structure.	Localization is externally dependent on multiple entities. The process of localizing (adapting content/products for a specific locale) necessarily requires the existence of: (1) source material to be localized, (2) a target locale or culture, and (3) the original content creator/product. A localization cannot exist without something being localized and a target locale to localize for. These dependencies are not parts or constituents of the localization itself, but separate entities that must exist for any instance of localization to occur. For example, a software localization depends on both the software product and the target language/culture community, neither of which are parts of the localization process itself.	
establishment of localization	http://purl.obolibrary.org/obo/GO_0051234	-R	-I	-O	-U	-D	Attribution (Non-rigid, no identity)	The property 'establishment of localization' refers to a biological process involving the directed movement of a cell, substance, or cellular entity to a specific location. This is a process property that instances (biological entities or substances) can participate in at certain times and not at others. A molecule or cell that is currently undergoing establishment of localization can exist without undergoing this process - it can be stationary, degraded, or involved in other processes. The property is not essential to the identity of its instances across all possible worlds; entities can gain and lose this property while remaining the same entity. Therefore, it is non-rigid (-R) rather than rigid or anti-rigid.	The property 'establishment of localization' refers to a biological process - the directed movement of a cell, substance or cellular entity to a specific location. As a process type, it does not carry an identity condition because: 1) Processes are occurrents/events that unfold over time rather than continuants that persist through time, 2) There is no principled way to distinguish one instance of 'establishment of localization' from another and re-identify it over time - each occurrence is a distinct event without inherent identity criteria, 3) Unlike sortals such as PERSON or PHYSICAL OBJECT which have identity conditions (DNA, spatio-temporal continuity), process types like this lack the persistence characteristics needed to supply or carry identity conditions. Process instances are individuated by their participants and spatiotemporal boundaries, not by intrinsic identity criteria carried by the process type itself.	Since the entity was determined to be -I (does not carry an identity condition), it cannot be +O. By definition, +O requires +I - a property cannot supply an identity condition if it doesn't carry one. 'Establishment of localization' is a process/activity type that lacks the criteria necessary to provide identity conditions for its instances. Process instances are not individuated by this property itself but would need to inherit identity from more fundamental properties if they were sortals at all.	The establishment of localization is a biological process that directs the movement or positioning of substances or cellular components. As a process, it does not have mereological structure in the way physical objects do. While individual instances of localization processes may have temporal parts or sub-processes, there is no unified mereological whole - the 'parts' of a localization process (e.g., recognition, transport, delivery) are not bound by a spatial unity condition like physical wholes. Different instances of establishment of localization (protein transport, organelle positioning, mRNA localization) do not share a common unity criterion that makes them intrinsic wholes. This is a process category, not a category of spatially unified objects.	The establishment of localization is a biological process that involves moving substances or cellular components from one location to another. This process, as a type of activity or event, does not intrinsically depend on any specific external entity for its existence as a process type. While any particular instance of localization requires participants (substances being moved, cellular machinery, etc.), the process itself as a universal property does not have an external notional dependence on another property. The participants are constituents or parts of the process instance itself, not external entities upon which the process depends. Therefore, establishment of localization is independent (-D).	
motor behavior	http://purl.obolibrary.org/obo/GO_0061744	~R	-I	-O	-U	-D	Role or Phase (Anti-rigid)	Motor behavior is a phase or state that an entity exhibits rather than something essential to its identity. An entity (such as a person or animal) can engage in motor behavior at certain times and not at others - the behavior is a temporary manifestation or activity. The entity does not cease to exist when not exhibiting motor behavior (e.g., when sleeping or stationary). Since motor behavior is inherently contingent and all instances of motor behavior are not necessarily instances of it across all possible worlds or times, it is anti-rigid. It represents a phase or activity that entities undergo rather than a property that defines what they essentially are.	Motor behavior is a functional/processual property describing patterns of movement and action, not a sortal that individuates entities. It does not carry an identity condition because there is no principled way to distinguish one instance of 'motor behavior' from another - the same movements could be instances of the same or different motor behaviors depending on context. Motor behaviors are better understood as properties/qualities exhibited by entities (like persons or animals) that do carry identity, rather than as independent entities with their own identity criteria. Like RED or other non-sortals, motor behavior lacks the necessary metaphysical structure to provide conditions for identity and re-identification of its instances across time.	Motor behavior does not supply its own identity condition. As determined in the Identity analysis, this property is -I (does not carry an identity condition). According to the constraint that +O implies +I, a property cannot supply an identity condition without carrying one. Motor behavior is a type of observable activity or performance that lacks inherent criteria for identifying and reidentifying instances as the same motor behavior over time. It would need to inherit any identity considerations from more fundamental properties if it were to have them at all.	Motor behavior refers to observable physical movements or actions performed by organisms. Instances of motor behavior (e.g., 'walking,' 'reaching for an object,' 'typing') are processes or events rather than physical objects with mereological structure. While a specific motor behavior might have temporal phases or component movements, these do not constitute parts unified by a consistent equivalence relation that would make each instance an intrinsic whole. Different motor behaviors have vastly different structures - some are simple reflexes, others complex coordinated sequences - so there is no common unity condition across all instances. Motor behavior is a process category without the kind of spatial-functional integration required for +U, but instances aren't strictly anti-unified aggregates either.	Motor behavior refers to physical movements and actions performed by organisms. While motor behavior requires a physical organism to perform it, this is a constitutional/inherent relationship rather than external notional dependence. The organism performing the behavior is the subject itself, not an external entity that the behavior depends upon. Motor behavior instances don't require other separate entities to exist beyond the organism that exhibits them - they are intrinsic activities of the organism. This is analogous to how a person doesn't externally depend on their heart (it's a part/constituent). Therefore, motor behavior does not carry external notional dependence.	
biological regulation	http://purl.obolibrary.org/obo/GO_0065007	~R	-I	-O	-U	-D	Role or Phase (Anti-rigid)	Biological regulation is a process or activity that entities (like organisms, cells, or molecules) perform or participate in. An entity can engage in biological regulation at some times and not at others - for example, a protein can be actively regulating a biological process at one moment and not regulating at another. The property of 'being engaged in biological regulation' is not essential to any of its instances across all possible worlds; rather, it is a contingent role or activity that instances participate in temporarily. This makes it anti-rigid, as all instances can possibly not be instances of this property while remaining the same entity.	Biological regulation refers to the process of modulating a physiological process or function. It is a process-type property, not a substantial entity. There is no clear identity condition that would allow us to distinguish one instance of 'biological regulation' from another or re-identify the same instance over time. Unlike concrete entities (like PERSON with fingerprints) or even specific biological processes with defined participants and locations, 'biological regulation' as a general category lacks the criteria necessary to individuate its instances. What would make one instance of regulation 'the same' regulation versus a different one? The activity is continuous, distributed, and lacks clear spatio-temporal boundaries or intrinsic criteria for identity. It is a non-sortal property describing a kind of activity rather than a kind of entity that persists through time with determinate identity conditions.	Biological regulation is a process or activity, not a rigid sortal property that could supply an identity condition. As a process type, it describes regulatory activities in biological systems but does not provide criteria for distinguishing one instance of regulation from another across time. Process properties like biological regulation do not supply their own identity conditions - they would need to inherit any identity criteria from more fundamental properties (if any exist for processes). Since the Identity analysis determined this is -I (does not carry identity), it logically follows that it is -O (does not supply own identity), as +O requires +I.	Biological regulation refers to processes that control or modulate biological activities. As a process rather than an object, it lacks the mereological structure necessary for unity analysis in the traditional sense. Instances of biological regulation (e.g., blood glucose regulation, gene expression regulation) are temporally extended processes or patterns of activities, not spatially integrated wholes with clear part-whole relationships that persist through time. While regulatory processes may involve multiple components (molecules, cells, feedback loops), these components don't form an intrinsic whole under a single unifying relation - they are functionally connected but not spatially unified entities. The concept doesn't carry a common unity condition across all instances.	Biological regulation refers to processes that control or modulate biological activities, such as gene expression regulation, metabolic regulation, or homeostatic mechanisms. These regulatory processes are intrinsic properties of biological systems themselves - they emerge from the organization and interaction of biological components within organisms. While regulatory processes involve multiple biological entities (regulators and targets), the process itself does not require external entities outside the biological system to exist. The regulation is an inherent capability of the biological system, not dependent on external entities for its existence. Therefore, biological regulation is independent (-D).	
regulation of biological quality	http://purl.obolibrary.org/obo/GO_0065008	~R	-I	-O	-U	-D	Role or Phase (Anti-rigid)	Regulation of biological quality is a process or activity that entities (like organisms or biological systems) engage in, not an essential property they necessarily possess. An organism can be regulating biological quality at one time and not at another - for example, a cell regulates its pH levels when active but may not when dormant or dead. The process is contingent and temporal, making it an anti-rigid property. Any instance that is regulating biological quality could possibly not be doing so while remaining the same entity.	regulation of biological quality is a process type (biological process) that does not carry an identity condition. While individual occurrences of regulatory processes happen at specific times and places, the property itself describes a functional activity pattern rather than individuable entities. There is no principled way to establish identity criteria for 'regulation of biological quality' as a type - we cannot meaningfully ask 'is this instance of regulation the same as that instance of regulation?' in a way that carries identity through time. The property describes what happens (a regulatory activity) rather than what entities are, and processes generally lack the persistence conditions necessary for identity criteria. This is a non-sortal property that classifies occurrences or activities rather than individuating persistent entities.	As a biological process property, 'regulation of biological quality' does not supply its own identity condition. Process properties are typically individuated by their participants, temporal extent, and causal relations, but these identity conditions would be supplied by more fundamental properties like 'process' or 'occurrent' rather than by this specific regulatory process type. Additionally, since the Identity analysis determined this entity is -I (does not carry identity), it cannot be +O, as supplying an identity condition (+O) requires carrying one (+I). Therefore, it is -O by necessity.	A regulation of biological quality is a biological process (maintaining variables within homeostatic ranges, like temperature or pH). As a process rather than an object, it lacks the mereological structure needed to be an intrinsic whole. While processes may have temporal parts or stages, there is no unified relation that binds all parts of a regulatory process together as a single whole with clear boundaries. The 'parts' of regulation (feedback mechanisms, molecular events) are functionally related but don't constitute an integrated whole in the mereological sense required for +U. This is a property of processes/occurrents, not unified objects.	Regulation of biological quality is a biological process that maintains parameters like temperature, pH, or osmotic balance. While such regulatory processes operate on biological systems and affect specific qualities, the process itself does not intrinsically depend on any particular external entity for its existence as a type of process. The process can be instantiated in various organisms and contexts without requiring a specific external entity that is not a part or constituent of the regulating system. The regulatory mechanisms are internal to the biological entity performing the regulation, making this process independent in the ontological sense.	
sweat secretion	http://purl.obolibrary.org/obo/GO_0160269	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	Sweat secretion is a temporary physiological process that occurs under specific conditions (exercise, heat, stress). An entity (such as a person or animal) can exist without currently secreting sweat and can move in and out of this state while remaining the same individual. It is not essential to any instance - no entity is necessarily secreting sweat at all times. This is a contingent process or state that instances can enter and exit, making it anti-rigid.	Sweat secretion is a process or activity that does not carry an identity condition. It refers to the act or occurrence of producing and releasing sweat, which is a type of event or happening rather than an individuatable entity. While we can talk about particular instances of sweating (e.g., 'the sweating that occurred during my workout'), there is no principled identity criterion that allows us to distinguish one sweat secretion event from another or re-identify the same sweating process over time. The boundaries of when one sweating episode ends and another begins are vague and context-dependent. Unlike sortals such as PERSON or PHYSICAL OBJECT, processes like sweat secretion lack the kind of stable identity conditions needed for +I. This is a typical characteristic of event/process properties.	Since the Identity analysis determined this entity is -I (does not carry an identity condition), it cannot be +O. The constraint states that +O implies +I - you cannot supply an identity condition without carrying one. Sweat secretion is a process/occurrence that does not have intrinsic identity criteria - individual secretion events cannot be reliably reidentified or distinguished from one another based on inherent properties. Therefore, it neither carries nor supplies an identity condition.	Sweat secretion is a process or occurrence of liquid being expelled from sweat glands. As a process, it does not have intrinsic parts that are bound together by a unity condition in the way physical objects do. Individual instances of sweat secretion (specific secretion events) may involve the expulsion of liquid from multiple glands simultaneously or sequentially, but there is no unifying relation that binds these together as a single integrated whole. The process instances are temporal occurrences rather than spatially unified wholes with clear mereological structure. Unlike physical objects with functional or topological unity, secretion processes lack the kind of maximal self-connectedness required for carrying a unity condition.	Sweat secretion is a biological process that intrinsically depends on the existence of other entities to occur. Specifically, it requires: (1) a sweat-producing organism (such as a human or mammal) that possesses sweat glands, and (2) the sweat glands themselves as the organs that perform the secretion. The process of sweat secretion cannot exist independently - there cannot be sweat secretion without an organism that sweats and the anatomical structures necessary for sweating. This is external dependence because the organism and its sweat glands are not parts of the secretion process itself, but rather entities upon which the process necessarily depends for its existence.	
quality	http://purl.obolibrary.org/obo/PATO_0000001	+R	-I	-O	-U	+D	Attribution or Quality	Quality is a rigid property because anything that is a quality is necessarily a quality in all possible worlds. A quality (such as a color, temperature, or weight) cannot cease to be a quality while remaining the same entity - it is essentially a quality by its very nature. If something is a quality, it cannot exist as a non-quality in any possible world while maintaining its identity. This is similar to fundamental ontological categories like 'person' or 'physical object' that are necessarily instantiated by their instances.	QUALITY does not carry an identity condition. Qualities (like colors, temperatures, weights) are abstract entities that lack principled criteria for distinguishing one instance from another across time. What makes 'this redness' the same redness over time? There is no IC that can establish identity for quality instances independent of their bearers. While we can identify the objects that bear qualities (e.g., 'this apple is red'), we cannot establish identity conditions for the qualities themselves. A quality only has identity through its relationship to the object that bears it, not through any intrinsic property of the quality itself.	Quality does not supply its own identity condition. As the Identity analysis determined this entity is -I (does not carry identity), it cannot supply an identity condition. Properties like Quality are typically property-like entities that depend on their bearers for identity - a quality exists only as instantiated in some particular entity. Without carrying an identity condition (+I), it cannot supply one, as +O requires +I. Quality would need to inherit any identity considerations from whatever it characterizes or depends upon, but fundamentally lacks the kind of rigid, self-supplied identity criterion that properties like Person or Physical Object possess.	Quality instances (like redness, sweetness, temperature) are tropes or property instances that do not have mereological structure in the same way material objects do. While a quality might be analyzed as having aspects or dimensions, it does not constitute an intrinsic whole with integrated parts bound by a unity relation. Qualities are dependent particulars that inhere in objects but lack the kind of topological, morphological, or functional unity characteristic of wholes. A quality instance is typically treated as simple or atomic in nature, even if the property type can be analyzed conceptually. Therefore, quality does not carry a common unity condition for all instances.	Quality is externally dependent on its bearer. A quality cannot exist without being instantiated in some entity - for example, redness must inhere in some red object, heaviness must inhere in some heavy entity. Qualities are ontologically dependent on the substances or entities that possess them, and this dependency is external because the bearer is not a part or constituent of the quality itself. This aligns with the definition that instances of quality necessarily require other entities (their bearers) to exist.	
process quality	http://purl.obolibrary.org/obo/PATO_0001236	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	Process quality is anti-rigid because it represents a property that depends on a process occurring. An entity that has a process quality at one time may not have that quality when the process is not occurring or has ended. For example, 'combustion temperature' is a process quality of combustion - when combustion stops, this quality no longer applies to anything. Like all qualities that inhere in processes (rather than continuants), they are contingent on the process itself existing, making them necessarily non-essential to any particular bearer. The quality comes and goes with the process, making it anti-rigid by definition.	Process quality is a quality that inheres in processes rather than objects. Like other qualities (e.g., 'Red'), it does not carry an identity condition. Qualities are dependent entities that cannot be individuated independently - they exist only as borne by their bearers. There is no principled way to distinguish one instance of a process quality from another instance of the same quality type, or to re-identify a quality instance over time. The identity, if any, would be derivative from the process that bears the quality, not from the quality itself.	Process quality cannot supply its own identity condition because: 1) It was determined to be -I (does not carry identity), and by definition +O requires +I - you cannot supply an identity condition without carrying one. 2) As a quality dependent on processes, its identity would be tied to the process it qualifies rather than having an autonomous identity condition. 3) Like other qualities, it lacks the rigid, sortal nature necessary to supply global identity conditions. It does not provide criteria for determining when two process qualities are the same across time and possible worlds.	Process quality does not carry a unity condition. As a quality that inheres in processes, its instances (specific quality values like 'high efficiency' or 'smooth operation') are not intrinsic wholes with integrated parts bound by a unifying relation. Like other qualities, process quality instances are abstract properties that may manifest in processes, but they themselves lack the mereological structure required for unity. The instances are scattered across different processes and lack the topological, morphological, or functional integration that characterizes wholes. Process qualities are relational/dependent entities that modify processes but do not constitute integrated wholes themselves.	A process quality is inherently dependent on the process it qualifies. Like relational qualities depend on physical entities, process qualities cannot exist without the process they characterize. For instance, 'velocity' as a process quality cannot exist without a motion process, 'temperature change rate' cannot exist without a heating/cooling process. The quality is an aspect or characteristic of the process and has no independent existence apart from the process it describes. This makes it externally dependent on the process entity, which exists separately from the quality itself.	
obsolete class	http://www.geneontology.org/formats/oboInOwl#ObsoleteClass	~R	-I	-O	-U	-D	Role or Phase (Anti-rigid)	The property 'obsolete class' is anti-rigid because it is a contingent status that applies to classes based on their current use or validity in a classification system. A class is not inherently or essentially obsolete - it becomes obsolete when deemed no longer useful or valid. Any instance of 'obsolete class' must have previously existed as a non-obsolete class and could potentially be reinstated. This makes obsolescence an optional, phase-like property that all its instances necessarily don't hold in all possible worlds (they were non-obsolete before becoming obsolete).	The term 'obsolete class' refers to a meta-level organizational category used in ontology development to mark classes that are no longer current or have been deprecated. It does not represent a type of entity with instances that exist in the world and require re-identification over time. Rather, it is a administrative/annotation property applied to other classes. Since 'obsolete class' is not a sortal property that has instances requiring identity conditions for distinguishing and re-identifying them, it does not carry an identity condition. It functions as a marker or tag rather than a property whose instances need to be tracked through time or distinguished from one another based on intrinsic criteria.	An obsolete class is a deprecated or no longer used classification category. It does not supply its own identity condition. As a meta-level concept describing the status of a class, it lacks the ability to provide a global identity criterion for its instances. Additionally, since the Identity analysis determined this entity is -I (does not carry an identity condition), it cannot be +O, as supplying an identity condition (+O) requires carrying one (+I). The constraint '+O implies +I' means -I necessarily implies -O.	The term 'obsolete class' is a meta-level organizational category used in ontology management to mark classes that are no longer in active use but retained for backward compatibility or historical reference. It does not represent concrete entities with parts that could be unified under a common relation. Instances of this property (i.e., classes marked as obsolete) are themselves abstract classificatory constructs rather than physical or integrated wholes. There is no intrinsic mereological structure or unifying relation that binds parts of an obsolete class together - the property serves purely as an administrative marker. Therefore, it lacks a unity condition but is not strictly anti-unity since the concept doesn't apply meaningfully to this meta-level organizational term.	An obsolete class represents a class that is no longer in active use but is retained for historical or reference purposes. The concept of being obsolete is an intrinsic state of the class itself - it doesn't require the existence of any other specific external entity to maintain its obsolete status. While a class may have been made obsolete due to replacement by another class or changes in classification systems, once designated as obsolete, it maintains this property independently. The obsolescence is a property of the class itself, not dependent on the continued existence of whatever superseded it or caused its obsolescence.	
