term	uri	rigidity	identity	own_identity	unity	dependence	classification	rigidity_reasoning	identity_reasoning	own_identity_reasoning	unity_reasoning	dependence_reasoning	error
multicellular organismal process	http://purl.obolibrary.org/obo/GO_0032501	+R	-I	-O	+U	-D	Attribution or Quality	A multicellular organismal process is rigid because anything that is a multicellular organismal process is necessarily and essentially a multicellular organismal process across all possible worlds. This is a biological process type that, by its very nature, involves coordination across multiple cells of an organism. An instance of such a process (e.g., blood circulation, neural signal transmission) cannot lose this property and remain the same process - if it ceased to be a multicellular organismal process, it would be a fundamentally different kind of process entirely. The property is intrinsic to the identity of any instance classified under this term.	A 'multicellular organismal process' is a type of biological process or activity. Processes and events do not carry identity conditions - they are occurrences that happen over time rather than continuants that persist through time. While we can temporally locate when a specific process occurs (e.g., 'the digestion that happened yesterday'), there is no principled way to establish identity criteria that would allow us to re-identify the same process instance across different contexts or determine what makes one instance of this process type the same as or different from another. The process is characterized by what happens rather than by intrinsic properties that persist and individuate instances.	A multicellular organismal process is a biological process occurring across cells in an organism. As a process type, it does not supply its own identity condition - processes are typically identified by their participants, temporal boundaries, and causal relationships, which are inherited from more fundamental ontological categories (like 'process' or 'event'). The identity of a specific process instance depends on when/where it occurs and what entities participate, not on intrinsic criteria supplied by 'multicellular organismal process' itself. This is consistent with the -I determination, as entities that don't carry identity conditions cannot supply them.	A multicellular organismal process represents a unified, integrated biological phenomenon occurring across multiple cells within a single organism. These processes (such as development, circulation, or immune response) involve coordinated interactions between cells, tissues, and organs that function as parts of an integrated whole - the organism itself. The process instances are not arbitrary collections but rather functionally integrated sequences of events with causal and temporal dependencies that maintain the organism's unity and homeostasis. While the term is abstract (a process type rather than a physical object), instances of such processes exhibit clear mereological structure with interdependent parts working toward organismal-level functions.	A multicellular organismal process represents biological processes occurring at the organism level (like development, reproduction, or homeostasis). These processes are intrinsic to the multicellular organism itself and do not depend on external entities for their essential nature. While the organism exists within an environment, the process itself is a property of the organism's own biological functioning. The process is independent in the ontological sense - it is inherently part of what the organism does, not something that requires another distinct entity type for its existence or identity.	
secretion by tissue	http://purl.obolibrary.org/obo/GO_0032941	-R	-I	-O	-U	+D	Attribution (Non-rigid, no identity)	Secretion by tissue is a non-rigid property because it represents a process or activity that tissues can engage in contingently. A tissue (like an epithelial tissue or glandular tissue) does not necessarily engage in secretion at all times - it may or may not be actively secreting depending on physiological conditions, stimulation, or developmental stage. The same tissue can exist without secreting (inactive state) and then begin secreting (active state), meaning instances can gain or lose this property while maintaining their identity as tissues. Therefore, it is not essential to all instances in all possible worlds.	The term 'secretion by tissue' refers to a biological process or event (the act of secreting substances by tissue), not an entity type. Processes and events do not carry their own identity conditions - they are dependent on the entities that participate in them (the tissue doing the secreting, the substance being secreted, the spatiotemporal location). We cannot re-identify 'the same' secretion process across time in a principled way independent of these participants. What distinguishes one secretion event from another is not intrinsic to 'secretion by tissue' itself, but rather depends on which tissue, what substance, when and where it occurs. This is characteristic of processes/events which lack intrinsic identity conditions.	Since this entity was determined to be -I (does not carry identity), it cannot supply its own identity condition. A secretion process does not have inherent identity criteria - it is identified through its participants (the tissue doing the secreting, the substance being secreted, the time and location). The identity condition comes from the broader context of biological processes and their participants, not from 'secretion by tissue' itself. Therefore it is -O (does not supply own identity condition).	Secretion by tissue is a process or activity, not a material object with parts. Processes do not possess the kind of mereological structure that characterizes unified wholes. While a secretion process may have temporal phases or sub-processes, these do not constitute integrated spatial parts in the way that characterizes +U entities like organisms or artifacts. The process occurs through tissue but is not itself a whole with integrated parts—it is an occurrence or happening that unfolds over time.	Secretion by tissue is intrinsically dependent on multiple entities to exist. A secretion process cannot occur without: (1) the tissue that performs the secretion, (2) the substance being secreted, and (3) the biological organism containing the tissue. The process itself is ontologically dependent - it cannot exist independently as secretion requires an agent (tissue) performing the action. Without these foundational entities, the secretion process cannot be instantiated.	
locomotion	http://purl.obolibrary.org/obo/GO_0040011	-R	-I	-O	-U	-D	Attribution (Non-rigid, no identity)	Locomotion is a non-rigid property because it is not essential to all its instances. While certain entities (like animals) possess the capability for locomotion, they do not necessarily exercise it at all times - an animal can be stationary or moving. Furthermore, some entities can gain or lose the ability for locomotion (e.g., through injury, recovery, or developmental stages). An entity that has locomotion does not need to have it in all possible worlds or at all times, making it a contingent rather than essential property.	Locomotion is a type of process or activity (the act of moving from place to place). Processes do not carry identity conditions because they cannot be distinguished and re-identified in a principled way - there is no clear criterion for when one instance of locomotion ends and another begins, or what makes 'this locomotion' the same locomotion over time. While we can identify the entity performing locomotion (e.g., a specific person walking), the locomotion itself as an occurrence lacks inherent identity criteria. Two instances of walking cannot be reliably distinguished as 'the same' or 'different' instances of locomotion without arbitrary temporal or spatial boundaries.	Locomotion is a process/activity (the act of moving from place to place) and does not supply its own identity condition. As a process type, it lacks the capacity to provide identity criteria for its instances. Individual instances of locomotion (e.g., 'my walk to the store yesterday') would need to be identified through spatiotemporal coordinates or other external criteria, not through any identity condition supplied by the property 'locomotion' itself. Since it was determined to be -I (does not carry identity), it necessarily cannot supply identity (+O requires +I).	Locomotion refers to acts or processes of movement from one place to another. While individual instances of locomotion (e.g., a specific walk, a particular flight) may have temporal unity as complete events with beginning and end phases, the property 'locomotion' itself does not guarantee intrinsic wholeness. Locomotion instances are not physical wholes with integrated spatial parts like objects are. Different portions of a locomotion event (first half of a walk vs. second half) remain instances of locomotion, indicating arbitrary divisibility rather than intrinsic mereological integration. The property denotes a type of process/activity rather than a unified object with necessarily integrated components.	Locomotion is a process or activity of movement from one place to another. As a process/event type, instances of locomotion do not intrinsically depend on any specific other entity for their identity - they are independent occurrences defined by the movement activity itself. While locomotion requires participants (entities that move) to occur, the locomotion event itself is not identity-dependent on any particular entity. Different instances of locomotion maintain their identity as movement processes regardless of what is moving or where.	
secretion	http://purl.obolibrary.org/obo/GO_0046903	-R	-I	-O	-U	+D	Attribution (Non-rigid, no identity)	Secretion is non-rigid because it refers to a substance or material that is produced and released by cells or glands. A particular portion of matter can become a secretion when it is produced and released by biological processes, and can cease to be a secretion once it serves its function or is metabolized. For example, saliva molecules are secretions while in the mouth performing digestive functions, but those same molecules may not retain this classification once swallowed and integrated into other biological processes. The property of being a secretion is not essential to the material itself across all possible worlds - it's contingent on the functional and contextual role of that material in a biological system.	Secretion does not carry an identity condition. A secretion is a process or the substance produced by that process (e.g., saliva, sweat, hormones). There is no principled way to distinguish one instance of secretion from another or re-identify the same secretion over time. For example, two identical molecules of insulin secreted by different cells, or even by the same cell at different times, cannot be distinguished as 'the same' or 'different' secretions based on any intrinsic identity criteria. The process of secretion is continuous and its products are homogeneous substances without individual identity conditions.	Secretion does not supply its own identity condition. As a process or substance produced by biological systems, it inherits its identity from the context in which it occurs (the secreting organism or organ) or the physical/chemical properties of the substance itself. Since the Identity analysis determined this is -I (does not carry identity), it logically cannot be +O (supply identity). A secretion's identity depends on external factors like its source, composition, or function rather than having an intrinsic identity criterion it supplies to its instances.	Secretion refers to substances produced and released by cells or glands (like saliva, hormones, or mucus). While a particular instance of secretion may have chemical composition, it lacks intrinsic mereological structure or functional integration of parts. The boundaries of what constitutes 'one secretion' are often arbitrary or context-dependent (e.g., the saliva in one's mouth vs. a droplet vs. molecules). Secretion instances are better characterized as amounts of substance rather than integrated wholes with unified part-whole relationships.	Secretion is a dependent entity because it necessarily requires the existence of a secreting organism or cell to produce it. A secretion cannot exist independently - it is intrinsically dependent on the biological entity (gland, cell, or organism) that generates and releases it. For example, saliva depends on salivary glands, insulin depends on pancreatic cells, and mucus depends on mucous membranes. The secretion is a product of a biological process that fundamentally requires a living source.	
nervous system process	http://purl.obolibrary.org/obo/GO_0050877	+R	-I	-O	-U	-D	Attribution or Quality	A nervous system process is rigid because any instance of such a process is necessarily a nervous system process throughout its entire existence. A neural signal transmission, synaptic event, or reflex arc cannot cease to be a nervous system process while remaining the same process - it is essentially defined by being a process of the nervous system. The property is intrinsic to the identity of the process itself across all possible worlds where that process exists.	A nervous system process does not carry an identity condition. Processes in general lack clear criteria for distinguishing one instance from another or re-identifying the same instance over time. For example, there's no principled way to determine where one 'nervous system process' ends and another begins, or what makes a particular neural signaling event the 'same' process at different time points. Unlike physical objects (which have spatio-temporal continuity) or persons (who have DNA/fingerprints), processes are occurrents that unfold over time without inherent identity criteria. Two simultaneous neural processes in different brain regions, or even the same neuron firing twice, cannot be distinguished as distinct instances by the property itself—additional external criteria (like spatiotemporal location or causal relationships) would be needed.	Since this entity was determined to be -I (does not carry identity), it cannot supply its own identity condition. Processes like 'nervous system process' are occurrents that lack persistent identity criteria altogether - they are identified by their temporal occurrence and cannot supply identity conditions to their instances. The constraint that +O requires +I confirms this must be -O.	A nervous system process refers to various biological activities occurring within the nervous system (e.g., neurotransmission, action potentials, sensory processing). These processes are not intrinsic wholes with integrated parts in a mereological sense. While individual instances of specific processes (like a single action potential) might have temporal phases, the general category 'nervous system process' encompasses heterogeneous activities that don't share a unified mereological structure. The parts of a process are temporal phases or sub-processes, but these don't constitute a functional whole in the way a physical object does. Processes are fundamentally different from objects - they unfold over time rather than existing as spatial wholes.	A nervous system process (such as nerve impulse transmission, synaptic signaling, or reflex action) does not intrinsically depend on specific other entities beyond its own constituent parts. While it requires a nervous system to occur, the process itself is independent in the ontological sense - it is a biological process that exists as a pattern of activity without necessarily depending on external entities. The nervous system and its components are intrinsic to the process definition itself, not external dependencies. The process can occur autonomously once the physical substrate exists, making it independent.	
regulation of body fluid levels	http://purl.obolibrary.org/obo/GO_0050878	-R	-I	-O	-U	-D	Attribution (Non-rigid, no identity)	Regulation of body fluid levels is a biological process or function that organisms (particularly animals) can engage in or exhibit. An entity participating in this process is not necessarily always performing this regulation - it is a contingent activity or state. For example, a kidney or homeostatic system can exist without actively regulating fluid levels at every moment, and biological entities can gain or lose this regulatory capacity (through development, disease, or damage). The process itself is not essential to all instances in all possible worlds - it's a temporally-bound activity that entities can undergo. Therefore, this is a non-rigid property.	Regulation of body fluid levels is a biological process or function, not an entity that carries its own identity condition. While we can identify specific instances of this regulatory process occurring in particular organisms at particular times, the process itself does not have intrinsic criteria for identity - we cannot distinguish one 'regulation of body fluid levels' from another except by reference to external factors (which organism, when, where). The identity depends entirely on the organism undergoing the process and the temporal context, not on any intrinsic properties of the regulatory process itself. Like other processes or functions, it lacks the kind of identity condition that would allow us to re-identify the same instance of regulation over time independent of the entity performing it.	This biological process does not supply its own identity condition. As a process type, it lacks the capability to provide identity criteria for its instances. Individual occurrences of body fluid regulation are identified by their participants (the organism undergoing regulation), temporal boundaries, and causal context - none of which are supplied by the process type itself. The identity conditions come from the broader framework of biological processes and events, not from this specific process type. Furthermore, since this entity was determined to be -I (does not carry identity), it logically cannot be +O (supply identity), as supplying an identity condition requires first carrying one.	Regulation of body fluid levels is a physiological process, not a whole with integrated parts. It represents an ongoing regulatory activity involving multiple distributed mechanisms (kidney filtration, hormonal signals, cellular transport) that operate across different bodily systems without forming a single unified whole. The process instances are perdurants (occurrences over time) rather than endurants with mereological structure. While the process is coordinated, its 'parts' (individual regulatory events, feedback loops) are temporal phases rather than spatial components that would constitute unity. This is a scattered regulatory activity, not an intrinsic whole.	The biological process of regulation of body fluid levels exists as an independent physiological phenomenon that occurs within organisms. While it requires a physical organism to manifest, it does not intrinsically depend on any specific external entity for its identity. As a process type, it is characterized by its functional role (maintaining fluid homeostasis) rather than by dependence on particular other entities. The process itself is defined by its regulatory mechanisms and outcomes, not by a necessary relationship to another specific entity beyond the organism in which it occurs.	
cognition	http://purl.obolibrary.org/obo/GO_0050890	~R	-I	-O	-U	-D	Role or Phase (Anti-rigid)	Cognition is anti-rigid because it represents a contingent process or activity rather than an essential property. An entity (such as a person or cognitive agent) can engage in cognition at some times and not at others - for example, during sleep, unconsciousness, or states where cognitive processes cease. Nothing that instantiates 'cognition' is necessarily always engaged in cognition across all possible worlds and times. This makes it a phase or state that entities can enter and exit, which is characteristic of anti-rigid properties.	Cognition does not carry an identity condition. It is a type of process or activity (mental processing, thinking, knowing) rather than a countable entity. We cannot identify 'one cognition' and distinguish it from 'another cognition' in a principled way, nor can we re-identify the same cognition over time. While we can identify instances of cognitive processes (like 'a thought' or 'a decision'), 'cognition' itself as a general property or capacity does not provide criteria for individuating and tracking specific instances. It functions more as a quality or capability rather than something that carries its own identity condition.	Cognition does not supply its own identity condition. As an abstract process or activity, cognition lacks the capability to provide criteria that would distinguish one instance of cognition from another across time and context. Identity conditions for cognitive processes would need to be inherited from more specific cognitive event types (like 'remembering event X' or 'solving problem Y') or from the cognitive agents performing them. Since the analysis determined cognition is -I (does not carry identity), it cannot supply its own identity condition, making it necessarily -O.	Cognition refers to mental processes like thinking, perceiving, remembering, and reasoning. While individual cognitive acts may have internal structure, 'cognition' as a category does not denote instances that are necessarily integrated wholes with clear mereological boundaries. Instances of cognition can be varied mental processes or states that lack the intrinsic unity found in physical or biological wholes. The parts of cognitive processes (perceptions, memories, judgments) are not necessarily unified into a single integrated entity, and different cognitive acts can be arbitrarily grouped or separated.	Cognition instances are independent because individual cognitive processes or events can exist without intrinsically depending on specific other entities. While cognition requires a cognitive agent (like a person or animal) to perform the cognitive act, the cognitive process itself - once instantiated - is a complete mental event or state. A specific thought, perception, or reasoning process exists as an independent occurrence in the mental realm, even though it occurs within a mind. The dependence on a mind is extrinsic (cognition needs a substrate) rather than intrinsic to the identity of the cognitive process itself. Each instance of cognition is ontologically independent in terms of its existence as a particular mental phenomenon.	
localization	http://purl.obolibrary.org/obo/GO_0051179	-R	-I	-O	-U	+D	Attribution (Non-rigid, no identity)	Localization is a non-rigid property because entities can gain or lose this characteristic. For example, a software application can exist without being localized, then undergo localization for different markets, and potentially have those localizations removed or changed. The property of being localized (or being a localization) is not essential to the instances across all possible worlds - an entity that is a localization could exist in states where it is not localized or is differently localized.	Localization does not carry an identity condition. As a process or relationship of positioning something in a particular location, there is no principled way to distinguish one instance of localization from another or to re-identify the same localization over time. What would make 'this localization' the same localization as opposed to a different one? The identity depends entirely on the entities being localized (which carry their own identity) and the locations involved, but localization itself provides no inherent criteria for distinguishing instances. Multiple localizations could occur with the same entities and locations, with no way to determine if it's the 'same' localization happening again or a distinct instance.	Localization does not supply its own identity condition. As a role or relational property (the state of being located somewhere), it depends on the identity of the entity being localized and potentially the location itself. The identity condition is inherited from the substantive entity that plays this role (e.g., a physical object that is localized). Since the Identity analysis determined this is -I (does not carry identity), it cannot be +O, as supplying an identity condition (+O) requires carrying one (+I).	Localization lacks unity as it does not constitute an intrinsic whole with integrated parts. A localization is a relation or process of adapting content/products to specific locales, but instances of localization are not mereologically unified entities. The 'parts' of a localization (translated text, adapted graphics, modified functionality) are heterogeneous elements brought together by a functional relationship rather than forming an integrated whole. Different localizations are independent adaptations without necessary structural integration, making them collections of modifications rather than unified wholes.	Localization intrinsically depends on other entities to exist. A localization cannot exist in isolation - it necessarily requires: (1) something to be localized (content, product, software, etc.), (2) a source language/culture, and (3) a target language/culture. The localization process and its output are dependent on these pre-existing entities. Without the original material to adapt and the cultural/linguistic contexts to bridge, localization cannot occur or exist as a meaningful entity.	
establishment of localization	http://purl.obolibrary.org/obo/GO_0051234	-R	-I	-O	-U	-D	Attribution (Non-rigid, no identity)	The term 'establishment of localization' refers to a process or activity of setting up or creating a localization (typically the positioning of something in a particular location). This is a non-rigid property because: (1) it represents a temporal process/event rather than a type of entity that carries essential properties, (2) any entity participating in or undergoing this process is not essentially characterized by it - the process has a beginning and end, (3) something involved in establishing localization can exist before and after this process occurs without losing its identity. The process itself is contingent and temporary, making it non-essential to any instances involved in it.	The term 'establishment of localization' refers to a process or activity type rather than a discrete entity. As a process, it describes the directed movement of cells, substances, or structures to specific locations. Processes themselves do not carry identity conditions - we cannot meaningfully distinguish one instance of 'establishment of localization' from another based on intrinsic criteria. While specific occurrences of this process (e.g., 'the localization of protein X in cell Y at time T') might be distinguished by their participants and spatiotemporal parameters, the property 'establishment of localization' itself - as a universal type of process - does not provide identity conditions for its instances. The identity would depend entirely on external factors (what is being localized, where, when) rather than being inherent to the process type itself.	Since this entity was determined to be -I (does not carry an identity condition), it cannot be +O. The constraint states that +O requires +I. 'Establishment of localization' is a process type describing the activity of localizing substances or cellular components. As a process, it does not supply its own identity condition - processes are typically identified by their participants, temporal boundaries, and spatial locations rather than having intrinsic identity criteria. Process types inherit whatever limited identity considerations exist from more general process categories, but fundamentally lack the kind of stable identity condition that material objects possess.	Establishment of localization refers to biological processes involving directed movement or positioning of substances, structures, or organisms within cells or environments. As a process type, it lacks intrinsic mereological structure - instances are temporally extended occurrences rather than spatial wholes with integrated parts. Individual occurrences of localization processes (e.g., protein transport to nucleus, vesicle trafficking) are heterogeneous events that don't share a common unifying principle for their parts. The process phases (initiation, transport, arrival) are functionally related but not integrated as a single spatial whole. Different instances can vary dramatically in their constituent parts and organization.	Establishment of localization is a biological process involving the directed movement or positioning of substances, structures, or cellular components. As a process type, it does not intrinsically depend on any specific other entity for its identity. While particular instances of this process require participants (e.g., molecules being transported, cellular machinery), the process type itself is conceptually independent - it represents a general category of biological activity that can be instantiated in various contexts without depending on specific entities for its existence as a concept.	
motor behavior	http://purl.obolibrary.org/obo/GO_0061744	-R	-I	-O	-U	-D	Attribution (Non-rigid, no identity)	Motor behavior is a non-rigid property because it represents a pattern or type of activity that entities (organisms) exhibit contingently. An organism that displays motor behavior at one time may not be displaying it at another time (e.g., when sleeping or stationary). The capacity for motor behavior may be essential to certain organisms, but the actual manifestation of motor behavior itself is not essential - an organism remains the same organism whether or not it is currently engaging in motor behavior. This makes it a contingent property that can be gained and lost across different temporal states.	Motor behavior does not carry an identity condition. It refers to a type of activity or process rather than to discrete, individuable entities. While we can identify specific instances of motor behaviors (e.g., 'John's reaching movement at 3pm'), the property 'motor behavior' itself doesn't provide criteria for distinguishing one motor behavior from another or for re-identifying the same motor behavior over time. The boundaries of what constitutes a single motor behavior versus multiple behaviors are context-dependent and arbitrary (e.g., is walking one behavior or a series of step behaviors?). Motor behavior is better understood as a role or classification of processes rather than as an entity type with inherent identity conditions.	Motor behavior does not supply its own identity condition. As a type of behavior or process, it would inherit any identity conditions from more general categories like 'behavior' or 'biological process.' However, since the Identity analysis determined this is -I (does not carry identity), it cannot be +O. Motor behaviors are individuated by their participants (the organism performing them), temporal extent, and context, rather than supplying intrinsic identity criteria. The identity of a specific motor behavior instance depends on external factors like who is performing it and when, not on criteria inherent to motor behavior itself.	Motor behavior refers to instances of movement or action produced by motor systems, but these instances lack intrinsic mereological structure as unified wholes. A motor behavior can be a simple reflex, a complex coordinated movement, or an arbitrary sequence of actions. The boundaries and parts of what constitutes 'a motor behavior' are determined contextually and functionally rather than by intrinsic unity. For example, 'reaching for a cup' could be one motor behavior or decomposed into multiple behaviors (extending arm, opening hand, grasping) without any principled mereological criteria. Motor behaviors are events/processes that may involve coordinated parts, but the instances themselves are not intrinsic wholes with necessary integrated structure.	Motor behavior refers to the observable patterns of movement and physical activity. While instances of motor behavior require an agent (organism) to perform them, the behavior itself as a process or event does not intrinsically depend on any specific other entity beyond the performing agent. Motor behaviors (walking, grasping, running) are activities that exist as manifestations of the agent's capabilities, but the behavioral patterns themselves are independent entities that can be studied, categorized, and analyzed without reference to specific other dependent entities. The behavior is a property of the agent performing it, not dependent on external entities for its identity.	
biological regulation	http://purl.obolibrary.org/obo/GO_0065007	-R	-I	-O	-U	-D	Attribution (Non-rigid, no identity)	Biological regulation is a process or activity that can occur or not occur for the same biological entities. A biological system (like a cell or organism) can be engaged in biological regulation at some times and not at others - for example, a cell may be regulating gene expression at one moment but not at another moment. The process is not essential to the identity of the entities involved; they remain the same entities whether or not they are currently participating in regulatory processes. Therefore, biological regulation is non-rigid as it is not essential to all instances in all possible worlds.	Biological regulation does not carry an identity condition. It is a type of process or activity that occurs in biological systems, but there is no principled way to distinguish one instance of 'biological regulation' from another or to re-identify the same instance over time. Unlike physical objects (like cells or organisms) that have spatio-temporal continuity, or entities with unique identifiers, regulatory processes are occurrences that lack inherent identity criteria. We cannot point to 'this biological regulation' and distinguish it from 'that biological regulation' in the same way we can with physical entities. The regulation of blood glucose at time T1 versus T2 are different occurrences of the same type of process, but there's no identity condition that makes them the 'same' regulation persisting over time.	Biological regulation is a process or activity that does not supply its own identity condition. As a process type, it would inherit any identity criteria from more general process categories (like 'biological process' or 'process' itself). Individual instances of biological regulation are identified by their participants, time intervals, and specific regulatory mechanisms, but the property 'biological regulation' itself does not establish these identity conditions - they come from the more general notion of what makes one process instance distinct from another. Since this entity was determined to be -I (does not carry identity), it cannot supply its own identity condition, confirming -O.	Biological regulation refers to processes or mechanisms that control biological functions, not to unified wholes with integrated parts. Instances of biological regulation (e.g., glucose homeostasis, gene expression control, blood pressure regulation) are occurrents/processes rather than objects with mereological structure. These regulatory processes may involve distributed components across different systems without forming intrinsic wholes. The term describes functional relationships and control mechanisms rather than entities with clear part-whole unity. Therefore, biological regulation is non-unifying as its instances lack the integrated wholeness characteristic of +U entities.	Biological regulation as a process type does not intrinsically depend on any specific other entity for its identity. While individual instances of biological regulation (e.g., a specific case of glucose regulation) occur in particular organisms and involve specific molecules, the process type itself is defined by its functional characteristics (maintaining homeostasis, controlling biological activities) independent of any particular substrate or organism. The concept of biological regulation exists as an abstract process category that can be instantiated in various contexts without depending on specific entities for its essential nature.	
regulation of biological quality	http://purl.obolibrary.org/obo/GO_0065008	-R	-I	-O	-U	-D	Attribution (Non-rigid, no identity)	Regulation of biological quality is a type of biological process or activity that organisms or biological systems engage in. A biological entity (like a cell or organism) can participate in this regulatory process at certain times but not at others - for example, a cell may regulate pH levels during certain metabolic states but not continuously or necessarily. The process itself is contingent and temporal rather than essential to the identity of any participating entity. Entities can gain or lose the property of 'being engaged in regulation of biological quality' while remaining the same entity, making this a non-rigid property.	The term 'regulation of biological quality' refers to a process or activity type, not to individual distinguishable entities. While specific instances of regulation processes occur (e.g., a particular episode of blood pressure regulation in a specific organism at a specific time), the property itself does not carry an identity condition that allows us to distinguish one instance of 'regulation of biological quality' from another in a principled way. What makes one regulatory process the 'same' process over time is unclear - processes are temporal occurrences that unfold and dissipate rather than persist with stable identity conditions. Unlike physical objects or persons that have spatio-temporal continuity or biological identity markers, regulatory processes lack intrinsic criteria for re-identification and individuation.	As a biological process type, 'regulation of biological quality' does not supply its own identity condition. It inherits whatever identity criteria might apply from the more general category of biological processes. Individual instances of regulation processes are identified by their specific participants, timing, and context rather than by any identity condition supplied by this process type itself. Since this was determined to be -I (not carrying identity), it cannot be +O, as supplying an identity condition (+O) requires carrying one (+I).	Regulation of biological quality refers to processes that maintain homeostatic parameters (pH, temperature, ion concentration, etc.). These are not intrinsic wholes with integrated parts, but rather functional activities that can occur in different systems, at different times, and through various mechanisms. The instances lack a clear mereological structure - a particular regulation event doesn't constitute a unified whole but rather a distributed set of molecular and cellular activities. The parts (feedback loops, sensors, effectors) are not integrated into a single spatial-temporal whole, but coordinate functionally across potentially scattered biological components.	Regulation of biological quality is a biological process that can occur independently without intrinsically depending on any specific external entity for its existence as a process type. While particular instances of regulation (e.g., temperature regulation in a specific organism) occur in biological contexts, the process itself as an ontological entity does not have inherent existential dependence on other specific entities. It is a general biological process category that maintains its identity and can be instantiated across various biological systems without requiring any particular entity to exist.	
sweat secretion	http://purl.obolibrary.org/obo/GO_0160269	-R	-I	-O	-U	+D	Attribution (Non-rigid, no identity)	Sweat secretion is a non-rigid property because it is a contingent process that instances (organisms, specifically glands) can undergo or not undergo at different times. An organism or sweat gland does not necessarily engage in sweat secretion at all moments of its existence - it can start and stop this process based on physiological conditions (temperature, stress, exercise). The entity capable of sweat secretion remains the same entity whether or not it is actively secreting sweat, making this property non-essential and thus non-rigid.	Sweat secretion is a process or activity, not an entity with persistent identity. Individual instances of sweat secretion cannot be meaningfully distinguished or re-identified over time - there is no principled way to say 'this is the same sweat secretion event I observed earlier' versus 'this is a different sweat secretion event.' While the sweat produced (as matter) or the sweat gland (as an object) might carry identity conditions, the secretion process itself does not. It is better characterized as an occurrence or activity that happens, rather than an entity that persists with distinguishable identity.	Since the Identity analysis determined this entity is -I (does not carry an identity condition), it cannot be +O. The constraint states that +O requires +I. Sweat secretion is a process or activity that does not supply its own identity condition - it would inherit any identity considerations from more general concepts like 'biological process' or 'physiological activity', though processes typically lack stable identity conditions altogether. As an occurrence or event type, it does not provide criteria for distinguishing one instance from another across time and possible worlds.	Sweat secretion refers to a process or activity of producing and releasing sweat, not a physical object with integrated parts. As a physiological process, it lacks the mereological structure characteristic of unified wholes. While the process may occur in specific glands with internal organization, 'sweat secretion' itself denotes the activity/event rather than a physical entity with spatially integrated parts. Processes and activities typically do not carry unity in the way material objects do.	Sweat secretion is inherently dependent on the existence of other entities to occur. It necessarily requires a sweating organism (with sweat glands) to perform the secretion process, and it depends on the sweat substance being secreted. As a physiological process, an instance of sweat secretion cannot exist independently - it is ontologically dependent on the biological system that performs it and the material being secreted. Without these essential components, sweat secretion simply cannot occur or exist.	
quality	http://purl.obolibrary.org/obo/PATO_0000001	+R	-I	-O	-U	-D	Attribution or Quality	Quality is a rigid property because anything that is a quality is necessarily a quality in all possible worlds. A quality (such as a particular color, weight, or temperature) cannot cease being a quality and become something else while maintaining its identity. For example, a particular redness or a specific weight measurement is essentially a quality - it cannot exist as a non-quality. This is a category-level distinction that applies necessarily to all instances of qualities.	Quality does not carry an identity condition. Qualities are dependent entities that inhere in their bearers and cannot be individuated independently. For instance, 'the redness of this apple' cannot be distinguished from 'another instance of redness' in a principled way - we can only refer to them through their bearers. Two qualities of the same type (e.g., two instances of the same shade of red) have no intrinsic criterion for identity or re-identification separate from the objects they qualify. Like 'Amount of Matter' or color universals, qualities lack the principled means to distinguish one instance from another across time.	Quality does not supply its own identity condition. Qualities are dependent entities that exist in particular instances and inherit their identity from the entities they inhere in. For example, 'the redness of this apple' is identified through the apple itself, not through an independent identity criterion supplied by 'quality' as a category. Additionally, since the Identity analysis determined this entity is -I (does not carry identity), it cannot be +O, as the constraint requires +O implies +I.	Qualities (like color, temperature, weight) are not wholes with integrated parts in the mereological sense. They are dependent particulars that inhere in objects but lack the internal unity structure characteristic of integrated wholes. A particular redness or a specific temperature does not have functional or structural parts that form a unified system. While qualities may have dimensions or aspects, these do not constitute a mereological whole with the kind of integration found in entities like organisms or artifacts.	Quality as a general category is independent. While individual quality instances (like 'the redness of this apple' or 'the weight of this object') are inherently dependent on the entities they characterize, the universal concept 'quality' itself does not intrinsically depend on other entities for its existence as a category. The category can be conceived and defined independently, even though its instances require bearers.	
