term	uri	rigidity	identity	own_identity	unity	dependence	classification	rigidity_reasoning	identity_reasoning	own_identity_reasoning	unity_reasoning	dependence_reasoning	error
secretion by tissue	http://purl.obolibrary.org/obo/GO_0032941	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	Secretion by tissue is a process or activity that tissue engages in, not an essential property of the tissue itself. A tissue can exist without actively secreting at all times - secretion is a contingent activity that occurs under certain conditions. For example, a glandular tissue can stop and start secretion based on physiological signals while remaining the same tissue. This is a phase or role-like property where all instances are only contingently instances of this process-based property. The tissue does not cease to exist when it stops secreting, making secretion an anti-rigid property - it is necessarily not essential to the instances.	Secretion by tissue is a process or activity, not a sortal property that carries identity conditions for its instances. While we might identify specific secretion events by their participants (which tissue, what substance, when/where), the property itself does not supply an identity criterion. Individual secretion events cannot be reliably distinguished and re-identified over time through inherent characteristics of 'being a secretion by tissue' alone. Like other process/event types, this lacks the kind of stable identity condition that sortals like PERSON or PHYSICAL OBJECT possess. The identity of any particular secretion event would depend on external factors (the tissue doing the secreting, temporal location, etc.) rather than criteria carried by the property itself.	Since this entity was determined to be -I (does not carry an identity condition), it cannot be +O. By definition, +O implies both +I and +R - a property can only supply an identity condition if it first carries one. 'Secretion by tissue' appears to be a process or event type that lacks identity conditions altogether, therefore it neither carries nor supplies an identity condition.	Secretion by tissue refers to a process or occurrence of secretion performed by tissue, not a material entity with parts. As a process/event type, it does not have mereological structure in the sense required for unity analysis - it is not composed of integrated spatial parts that form a whole. While individual instances of secretion events may have temporal phases, they are not intrinsic wholes with the kind of physical part-whole structure that unity conditions apply to. Unity analysis primarily concerns material entities and their spatial parts, making this property non-unifying rather than carrying a specific unity condition.	Secretion by tissue is a process that intrinsically depends on the existence of tissue to perform it. A secretion process cannot occur without tissue that secretes - there must be some tissue entity that is doing the secreting. This represents external notional dependence: for any instance of 'secretion by tissue' to exist, there must necessarily exist an instance of 'tissue' (the secreting tissue) which is not a part or constituent of the secretion process itself, but rather the agent performing it. The secretion process is existentially dependent on tissue as its necessary substrate/agent.	
locomotion	http://purl.obolibrary.org/obo/GO_0040011	~R	-I	-O	-U	-D	Role or Phase (Anti-rigid)	Locomotion is a capability or activity that entities can possess or perform at certain times but not necessarily at all times. An entity that is capable of locomotion (like an animal) does not need to be constantly in motion - it can be stationary and later move. More importantly, locomotion represents a contingent property that an entity may have at some stages but not others (e.g., a larva may lack locomotion but gain it after metamorphosis, or an animal may lose the ability to move due to injury). Since locomotion is optional and temporary for its instances - they are not necessarily always exhibiting or capable of locomotion in all possible worlds - it is anti-rigid.	Locomotion is a type of process or activity (movement from one place to another) rather than a sortal property. Processes and activities do not carry identity conditions - there is no principled way to re-identify 'the same locomotion' over time or distinguish one instance of locomotion from another as a persistent individual. While we can temporally bound instances of locomotion events, the property itself does not supply criteria for tracking identity through change. Compare to properties like PERSON or PHYSICAL OBJECT which have clear identity criteria (DNA, spatio-temporal continuity). Locomotion is more akin to properties like 'running' or 'moving' - occurrences rather than continuants with stable identity.	Locomotion is a process/activity type and was determined to be -I (does not carry an identity condition). Since -O requires -I (a property cannot supply an identity condition if it doesn't carry one), locomotion is -O. As a process type, locomotion describes a kind of movement or activity rather than a sortal property that would supply its own identity criteria for distinguishing individual instances.	Locomotion is a process or activity (the act of moving from one place to another), not a concrete entity with parts. Unity applies to objects that can be wholes with mereological structure. Processes like locomotion have temporal phases rather than spatial parts that could be unified by a topological, morphological, or functional relation. Since locomotion lacks the kind of part-whole structure required for unity analysis (it is not a concrete entity that could be an intrinsic whole), it does not carry a unity condition.	Locomotion as a process or capability does not intrinsically depend on other entities external to the entity performing the locomotion. While locomotion requires a locomotor (the entity that moves) and may require a medium (like ground or water), these are not external dependencies in the sense defined - the locomotor is the subject performing the locomotion, not an external entity it depends upon. Locomotion can occur for any entity capable of self-movement without requiring another distinct entity to exist. Unlike PARENT depending on CHILD, locomotion does not necessitate the existence of some other independent entity for its instances to exist.	
secretion	http://purl.obolibrary.org/obo/GO_0046903	-R	-I	-O	-U	+D	Attribution (Non-rigid, no identity)	Secretion is non-rigid because it refers to a substance that has been produced and released by cells or glands, which is a contingent property. A particular material substance can exist without being a secretion (before it is produced/released or after it ceases to function as one), and the same substance could potentially lose its status as a secretion while remaining the same material entity. An instance can move in and out of being classified as a secretion depending on its functional and contextual role, making it not essential to all instances in all possible worlds.	SECRETION does not carry an identity condition. While we can identify specific instances of secretions by their spatio-temporal location (e.g., 'the sweat on my forehead right now'), secretion as a property lacks a principled way to distinguish one instance from another across time and context. What makes a particular secretion the same secretion over time? Unlike rigid properties like PERSON or PHYSICAL OBJECT that have clear identity criteria, secretions are better understood as processes or amounts of substance without inherent identity conditions. Two instances of mucus secretion, for example, cannot be reliably distinguished or re-identified based on the property SECRETION itself - they would need to inherit identity from some other property like PHYSICAL OBJECT or EVENT.	Since secretion was determined to be -I (does not carry an identity condition), it cannot be +O. The constraint states that +O implies +I - you cannot supply an identity condition without carrying one. Secretion, as a process or substance produced by organisms, does not supply its own global identity condition. It may refer to either the process of secreting or the substance secreted, and in either interpretation lacks a clear, inherent identity criterion that would distinguish one secretion from another across time and change.	Secretion refers to substances produced and released by cells or glands (like saliva, sweat, hormones). While a specific instance of secretion (e.g., a drop of saliva) may have topological unity at a given moment as a connected amount of matter, secretions as a category do not carry a common unity condition. Different secretions can exist as continuous fluids, dispersed molecules, or collections of particles without a consistent mereological structure across all instances. The parts of a secretion are arbitrarily determined by spatial boundaries rather than intrinsic functional or organizational unity - unlike biological wholes where parts are integrated by specific relations.	Secretion is externally dependent. A secretion is necessarily a substance produced and released by a secretory cell, gland, or organism. For any instance of secretion to exist, there must necessarily exist some entity (a cell, gland, or organism) that produces and secretes it. The secretion cannot exist without the secreting entity, and this entity is not a part or constituent of the secretion itself - rather, the secretion is produced BY the entity. For example, saliva depends on salivary glands, sweat depends on sweat glands, and insulin depends on pancreatic cells. This satisfies the definition of external notional dependence: for all instances of secretion, necessarily some instance of a secreting entity must exist which is not a part of the secretion.	
nervous system process	http://purl.obolibrary.org/obo/GO_0050877	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	A nervous system process is a type of biological process or activity that occurs in organisms with nervous systems. Any instance of a nervous system process (like a particular neural firing, reflex action, or thought process) is contingent - it begins at some point in time and ends at another. The same entity (the physical neural substrate or the organism) can exist without that particular process occurring. For example, a specific instance of neural signaling exists only while that signaling is happening; before and after that moment, the same neurons exist but that particular process does not. Therefore, being a nervous system process is not essential to its instances - they are necessarily contingent events or activities, making this anti-rigid.	Nervous system process does not carry an identity condition. As a process type, there is no principled way to distinguish one instance of a nervous system process from another or to re-identify the same process over time. Processes lack the kind of spatio-temporal continuity or inherent identifying characteristics needed for identity conditions. For example, two instances of 'neural signal transmission' have no clear criteria for being counted as the same or different instances - they are occurrences of a process type rather than discrete entities that can be individuated and tracked through time.	The entity 'nervous system process' does not supply its own identity condition. As a process type, it lacks the rigidity required to supply an IC (processes are non-rigid - something can start or stop being a nervous system process). Additionally, the Identity analysis determined this entity is -I, meaning it does not even carry an identity condition. Since +O requires +I (and by extension +R for rigidity), and this entity is -I, it cannot be +O. Processes in general do not supply identity conditions; they are occurrents that unfold over time rather than continuants with stable identity criteria.	Nervous system processes (like neurotransmission, action potentials, reflex arcs) are occurrent events rather than continuants with mereological structure. While some processes may have temporal parts or sub-processes, they do not constitute intrinsic wholes in the mereological sense required for +U. Different instances (e.g., a single neuron firing vs. a complex coordinated response) have vastly different part structures with no common unity condition. The property does not carry a unity condition that applies uniformly across all instances, nor are instances necessarily non-wholes (~U), hence -U.	A nervous system process is externally dependent on a nervous system to exist. By definition, nervous system processes (such as nerve signal transmission, synaptic activity, or neural processing) cannot occur without the existence of a nervous system as the substrate in which they occur. The nervous system is not a part or constituent of the process itself, but rather the necessary external entity that enables the process. Without a nervous system, no nervous system process can exist, making this property dependent (+D).	
regulation of body fluid levels	http://purl.obolibrary.org/obo/GO_0050878	~R	-I	-O	-U	-D	Role or Phase (Anti-rigid)	Regulation of body fluid levels is a biological process or function that organisms perform. An entity (such as a kidney or regulatory system) can start or stop performing this function while remaining the same entity. For example, a kidney can temporarily cease regulating body fluid levels due to damage or disease, yet remain the same kidney. The property is contingent - it's not essential that anything performing this function must always perform it across all possible worlds. Like other process/function properties, it represents an anti-rigid property that entities participate in rather than something they necessarily are.	This is a process/activity type rather than a sortal. Processes like 'regulation of body fluid levels' do not carry identity conditions - there is no principled way to distinguish one instance of this regulatory process from another across time, nor criteria for re-identifying 'the same' regulation process. Different organisms may undergo this process, but we cannot determine what makes one occurrence of fluid regulation 'the same' as another. This is an anti-rigid property describing an activity pattern, not a sortal that individuates its instances.	This biological process does not supply its own identity condition. As a process type, it describes a pattern of occurrences rather than discrete individuals that require reidentification. Processes are typically individuated by their participants, spatiotemporal location, and causal chains, not by intrinsic identity conditions they supply. The property is -I (does not carry identity), and since +O requires +I, this must be -O. It does not provide a criterion for determining when two instances of 'regulation of body fluid levels' are the same process.	Regulation of body fluid levels is a biological process, not a physical object with parts. As a process, it lacks mereological structure in the sense required for unity conditions. The process may involve multiple coordinated mechanisms (kidney function, hormonal signals, cellular transport) occurring across different spatial locations and time periods, but these are not 'parts' in the way that organs are parts of a person. The process instances are occurrents/events rather than continuants, and they do not constitute intrinsic wholes under a single unifying relation. Different instances of this regulatory process may involve different mechanisms and scales without a common unity condition binding their components.	Regulation of body fluid levels is a biological process that occurs within organisms. While the process requires a biological entity (organism) to occur in, the process itself does not externally depend on other separate entities for its existence. The organism that performs the regulation is not external to the process but rather the entity within which the process occurs. The process is not like PARENT (which depends on CHILD as a separate external entity) but rather like an intrinsic capability or activity of living organisms. The process exists as a function of the organism itself, with no necessary external entities required beyond the organism performing the regulation.	
cognition	http://purl.obolibrary.org/obo/GO_0050890	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	Cognition is a process or activity that entities (typically persons or cognitive agents) engage in, rather than a kind of entity itself. An entity that is engaged in cognition at one time is not necessarily engaged in cognition at all times - for example, a person cognizes when awake and thinking but not when in deep sleep or unconscious. Furthermore, nothing is essentially 'a cognition' in the way that a person is essentially a person. Cognition represents a contingent state or process that cognitive agents undergo, making it anti-rigid as it is contingent by nature - instances can exist without being in a state of cognition.	Cognition does not carry an identity condition. It refers to mental processes like thinking, perceiving, and reasoning - activities or occurrences rather than countable individuals. There is no principled way to distinguish one instance of 'cognition' from another or to re-identify the same cognition over time. We cannot say 'this cognition is the same as that cognition' in a meaningful way, as cognition lacks the sortal nature required to individuate instances. Unlike PERSON (which has DNA, fingerprints) or PHYSICAL OBJECT (which has spatio-temporal continuity), cognition has no such identity criteria. It is more akin to properties like RED or activities that describe qualities or processes rather than identifiable individuals.	Cognition does not supply its own identity condition. As a non-rigid property describing mental/cognitive processes or states, it lacks the characteristics needed to supply an IC. Cognition can apply to different entities at different times (various organisms, AI systems, etc.) without providing a fundamental criterion for distinguishing those entities. Since the Identity analysis determined this is -I (does not carry identity), it logically follows that it cannot be +O, as supplying an IC requires first carrying one (+O implies +I). Cognition would inherit any identity conditions from more fundamental sortals like 'Mental Process' or 'Organism' if it were to carry identity at all.	Cognition refers to mental processes like thinking, reasoning, and perception. While individual instances of cognition (specific thoughts, perceptions, acts of reasoning) may occur as integrated processes, cognition as a property does not carry a common unity condition across all its instances. Different cognitive processes (visual perception, abstract reasoning, memory recall) have vastly different mereological structures and unifying relations. Some cognitive instances might be considered wholes (a complete thought), while others are better understood as ongoing processes without clear boundaries. There is no single equivalence relation ω that binds the parts of all cognitive instances, making cognition -U rather than +U or ~U.	Cognition is a mental process that necessarily depends on the existence of a cognitive agent (such as a person, animal, or other sentient being) to perform it. There cannot be cognition without someone or something doing the cognition - it is not a standalone entity but rather a process or activity that requires an external entity (the cognizer) to exist. This makes cognition externally dependent on cognitive agents, which are not parts or constituents of the cognition itself but separate entities upon which cognition depends for its very existence.	
localization	http://purl.obolibrary.org/obo/GO_0051179	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	Localization is anti-rigid because it represents a relational or positional property that entities contingently possess. An entity (such as a biological molecule, software component, or any localizable thing) can be localized in different places at different times, or not be localized at all in certain contexts. For instance, a protein can be localized to the nucleus at one time and to the cytoplasm at another, or a software feature can be localized for different languages. The property of being localized is not essential to the entity's identity - the entity remains the same entity regardless of its localization status. Thus, all instances of localization are contingently localized, making it anti-rigid (~R).	Localization does not carry an identity condition. As a process or activity of adapting content/products for different locales, there is no principled way to distinguish one instance of localization from another over time or to establish when two localizations are 'the same'. While we might track localization projects by identifiers (project IDs, etc.), these are external descriptive mechanisms rather than intrinsic identity conditions. Localization is more like a type of activity or process (similar to 'red' being a quality) - we can't say what makes one instance of localization the same localization across time based on the nature of localization itself. The property describes a kind of activity/process, not a sortal that individuates its instances.	Localization does not supply its own identity condition. As determined in the Identity analysis, localization is -I (does not carry an identity condition). Since +O requires +I (a property cannot supply an identity condition without carrying one), and localization is -I, it must be -O. Localization is a role or relational property describing where something is positioned, not a sortal that individuates entities with its own identity criteria.	Localization refers to the process or state of being located in a particular place or position. Instances of localization are not intrinsic wholes with integrated parts bound by a unity condition. A localization is fundamentally a relational property between an entity and a spatial region - it describes WHERE something is, not a whole with mereological structure. Different localizations (e.g., 'the localization of the protein in the cell membrane' vs 'the localization of the business in Tokyo') have no common unity condition binding their parts together. The concept itself is abstract and process-like, lacking the kind of topological, morphological, or functional unity that characterizes intrinsic wholes. While not strictly anti-unity (as localizations aren't pure aggregates), they lack the integration and wholeness required for +U.	Localization is externally dependent on other entities. A localization cannot exist without: (1) something to be localized (content, product, software, etc.), and (2) a target language/locale to localize into. The process of localization is inherently relational - it requires both source material and a target context. Without these external entities, localization as a concept has no instantiation. You cannot have 'a localization' without having something being localized and a target locale it's being localized for.	
establishment of localization	http://purl.obolibrary.org/obo/GO_0051234	~R	-I	-O	-U	-D	Role or Phase (Anti-rigid)	The term 'establishment of localization' refers to a biological process - specifically the directed movement of a cell, substance, or cellular entity to a specific location. This is inherently a temporal, contingent process rather than a rigid classification. An entity (such as a protein or organelle) that is currently undergoing localization is not necessarily or essentially in that process - it can exist before the process begins and after it completes. The property of 'being in the process of establishing localization' is a phase or state that instances enter and exit, making it anti-rigid. Like other process-based properties (e.g., 'undergoing mitosis', 'being transported'), instances participate in this process contingently and temporarily, which is the hallmark of anti-rigidity.	Establishment of localization is a process or activity that describes the action of moving or localizing something within a cell or organism. As a process type, it does not carry an identity condition - there is no principled way to distinguish one instance of 'establishment of localization' from another over time. Processes are occurrents that unfold temporally and lack persistent identity criteria. While we can identify specific localization events by their participants, timing, and location, the process property itself does not supply or carry an IC. This is similar to how 'Running' or 'Movement' are -I properties - individual running events can be described, but the property 'Running' itself doesn't provide criteria to re-identify the same instance across time.	As a process property, 'establishment of localization' does not supply its own identity condition. Process instances are typically identified by their participants, spatiotemporal location, and causal history - identity criteria supplied by more general properties like Process or Event. The specific nature of being a localization-establishing process does not introduce a novel identity condition; two such processes are the same based on when/where they occurred and what participated, not based on localization-specific criteria. Additionally, since this property was determined to be -I (does not carry an identity condition), it cannot supply one, as +O implies +I.	Establishment of localization is a biological process describing the directed movement of substances (cell, substance, or cellular entity) to a specific location. As a process type, it does not refer to concrete entities with parts that could be unified through topological, morphological, or functional relations. Individual instances of localization processes (e.g., transporting a specific protein to the nucleus, moving glucose into a cell) are temporal events/occurrences rather than physical wholes with mereological structure. While such processes may have temporal phases or sub-processes, these do not constitute parts unified by an equivalence relation omega as required for +U. The property describes a category of activities/processes, not integrated wholes, thus it carries -U (does not carry a unity condition).	Establishment of localization is a biological process referring to the directed movement or positioning of substances, cellular components, or organisms within cells or tissues. As a process type, it represents a category of activities that can occur independently without intrinsically requiring the existence of specific other entities. While instances of this process involve participants (substances being moved, cellular machinery), the process as a property does not externally depend on any particular other property for its instances to exist. The process can be instantiated whenever the appropriate conditions occur, making it independent (-D) rather than dependent on specific external entities.	
motor behavior	http://purl.obolibrary.org/obo/GO_0061744	~R	-I	-O	-U	-D	Role or Phase (Anti-rigid)	Motor behavior is anti-rigid because it represents a phase or state of activity that entities engage in temporarily. An entity (person, animal) that exhibits motor behavior at one time does not necessarily exhibit it at all times - they can start and stop motor behaviors. For example, a person walking (motor behavior) can stop walking and remain the same person. The property is contingent and temporary by its very nature as a behavior, making it an optional property for all its instances. No instance of motor behavior is necessarily always exhibiting that behavior across all possible worlds or even across time in the actual world.	Motor behavior does not carry an identity condition. It is a type of behavior or process characterized by physical movement, but there is no principled way to distinguish one instance of 'motor behavior' from another or to re-identify the same instance over time. Unlike sortals such as PERSON or PHYSICAL OBJECT, motor behavior lacks criteria that would allow us to say 'this motor behavior at time t1 is the same motor behavior at time t2.' Motor behaviors are events or processes that occur, but individual occurrences cannot be systematically distinguished and tracked based on inherent identity criteria. What makes one instance of reaching for a cup the 'same' motor behavior as another? There is no clear answer, making this a -I property.	Motor behavior does not supply its own identity condition. As determined in the Identity analysis, motor behavior is -I (does not carry an identity condition). Since +O requires +I (a property cannot supply an identity condition without carrying one), motor behavior must be -O. Motor behavior is a type of process or activity that lacks the necessary rigidity and identity criteria to supply its own global identity condition. It describes a pattern or category of movements rather than being a sortal that individuates its instances.	Motor behavior refers to observable movement patterns and actions produced by organisms, but these do not constitute intrinsic wholes with necessary unity conditions. A motor behavior instance (e.g., 'walking', 'reaching for an object') is a temporal process or activity pattern rather than a spatially unified entity with integrated parts bound by a common unity relation. While motor behaviors may involve coordinated components (muscle activations, joint movements), these components are not parts in the mereological sense required for +U - they are aspects or phases of a process. Different instances of motor behavior (walking, typing, swimming) do not share a common unity condition that makes them intrinsic wholes. Motor behaviors are better understood as dispersed events or patterns over time rather than unified objects, thus they lack the kind of topological, morphological, or functional unity that would qualify them as carrying a unity condition.	Motor behavior refers to physical movements and actions performed by organisms. While motor behavior requires a body/organism to perform it, the concept itself is not externally dependent in the ontological sense defined here. The behavior is not dependent on external entities separate from the organism performing it - the organism and its parts (muscles, nervous system) are constituents of the entity performing the behavior, not external dependencies. Motor behavior is an activity intrinsic to the organism itself, similar to how a person breathing doesn't make PERSON dependent on air in the external dependence sense. The behavior exists as a property or activity of the organism, not as something requiring separate external entities to exist.	
biological regulation	http://purl.obolibrary.org/obo/GO_0065007	~R	-I	-O	-U	-D	Role or Phase (Anti-rigid)	Biological regulation is an anti-rigid property because it describes a process or activity that entities (typically biological molecules, cells, or systems) participate in contingently. An entity like a protein or gene can engage in biological regulation at certain times or under certain conditions, but this is not essential to its identity - the same molecule can exist without actively performing regulatory functions. For example, a regulatory protein can exist in inactive states where it is not currently regulating anything, yet remains the same entity. The regulatory activity is a role or phase that biological entities can enter and exit, making it necessarily non-essential to all its instances.	Biological regulation is a process or activity type, not an individual entity that can be tracked over time. While specific instances of regulation events occur (e.g., a particular glucose regulation event in a specific organism at a specific time), the property 'biological regulation' itself does not carry an identity condition that allows us to distinguish one instance of regulation from another in a principled way. We cannot re-identify 'the same' biological regulation across different times and contexts - each regulatory event is ephemeral and defined by its occurrence rather than by continuity criteria. Like 'Amount of Matter' or 'Red', it lacks the sortal nature that would provide identity conditions for its instances.	Biological regulation does not supply its own identity condition. As a process or function, it inherits any identity conditions from more general properties like Process or Biological Process. Processes are typically identified through their participants, their temporal extent, and their causal characteristics - these identity conditions are supplied by the general category of Process, not by biological regulation itself. Since the entity was determined to be -I (does not carry identity), it automatically cannot be +O (cannot supply what it doesn't carry).	Biological regulation refers to processes or mechanisms that control biological functions, not physical objects with parts. As a process-type entity, it lacks the mereological structure required for unity analysis. While regulatory processes may have temporal phases or functional components, these do not constitute parts in the sense required for an intrinsic whole with a unifying relation. Instances of biological regulation (e.g., blood glucose regulation, gene expression regulation) are abstract functional processes without the integrated physical parthood that characterizes +U entities like Person or Car.	Biological regulation refers to processes or mechanisms that control biological functions (e.g., homeostasis, gene expression control, metabolic regulation). These regulatory processes do not intrinsically depend on external entities for their existence - they are inherent functional patterns or mechanisms within biological systems. While regulatory processes operate on and affect other biological entities (like genes, proteins, or metabolic pathways), they do not existentially depend on specific external entities that are not parts or constituents of the system being regulated. The regulatory mechanism itself exists as an organizational property of the biological system, making it independent in the ontological sense used here.	
regulation of biological quality	http://purl.obolibrary.org/obo/GO_0065008	~R	-I	-O	-U	-D	Role or Phase (Anti-rigid)	This is a biological process or activity that entities (like organisms or biological systems) undergo or perform. An entity can participate in regulation of biological quality at certain times and not at others - for example, a cell may be actively regulating pH levels at one moment and not at another, or an organism may engage in thermoregulation when needed but not constantly. The process is contingent and not essential to the identity of the entities involved. Like other process types, this is anti-rigid because instances of processes/activities are by nature temporary occurrences that entities participate in, rather than essential properties that define what those entities necessarily are across all possible worlds.	REGULATION OF BIOLOGICAL QUALITY is a process or activity type, not a sortal that carries an identity condition. While individual instances of regulation processes may occur (e.g., a specific instance of temperature regulation happening in organism X at time T), the property itself does not provide principled criteria for distinguishing or re-identifying these instances over time. Like other process types (Running, Sleeping), it describes what is happening rather than providing the kind of synchronic and diachronic identity conditions required for sortals. There is no inherent IC that would allow us to say 'this regulation process at t1 is the same as that regulation process at t2' - processes are typically identified by their participants and spatiotemporal location, not by an IC carried by the process type itself.	As a biological process property, 'regulation of biological quality' does not supply its own identity condition. Process properties are typically -I (as confirmed), meaning they don't carry identity conditions at all. Since +O requires +I (carrying an identity condition), and this entity is -I, it cannot be +O. Process instances are identified by their temporal boundaries and participants, not by an intrinsic identity condition supplied by the process type itself. This property inherits whatever identity framework might apply to processes in general, but supplies none of its own.	Regulation of biological quality refers to processes that control or maintain biological characteristics (like pH, temperature, or chemical concentrations). These are occurrent processes or events, not continuants with spatial parts. The instances are not physical wholes with integrated parts, but rather temporal processes that may be distributed across different biological components without forming a unified mereological structure. A regulation process doesn't have parts that are bound together by a unifying relation in the way a physical object does - it's a process type that can occur in various ways without requiring intrinsic wholeness.	Regulation of biological quality is a biological process that can occur independently without necessarily depending on specific external entities for its existence as a process type. While any particular instance of regulation requires a biological system to perform it, the process itself does not have an intrinsic external dependence on other entities - it is performed by the organism itself using its own internal mechanisms and components. The regulatory mechanisms (homeostatic systems, feedback loops, etc.) are internal to the biological entity performing the regulation, making this process independent rather than externally dependent on other distinct entities.	
sweat secretion	http://purl.obolibrary.org/obo/GO_0160269	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	Sweat secretion is a temporary physiological process that occurs episodically in organisms. Any instance of sweat secretion is necessarily contingent - it begins at a certain time and ends at another time. The same biological entity (e.g., a person) exists before, during, and after sweat secretion without being essentially changed. Since sweat secretion is by its nature a temporal, non-permanent process that entities undergo without it being essential to their identity, it is anti-rigid. No instance of sweat secretion could possibly be necessarily a sweat secretion across all possible worlds - it is inherently a contingent occurrence.	Sweat secretion is a process or occurrence, not a sortal. It does not carry an identity condition because there is no principled way to distinguish one instance of sweat secretion from another or to re-identify the same instance over time. While we can identify the person sweating or the specific sweat produced, the secretion process itself lacks the kind of identity criteria needed for +I. We cannot meaningfully ask 'is this the same sweat secretion as before?' in a way that makes ontological sense - secretion events blend together continuously and have no clear individuation conditions. Like other non-sortals such as 'red' or 'amount of matter', sweat secretion does not supply the kind of identity condition required for distinguishing and tracking individual instances.	Since the Identity analysis determined this entity is -I (does not carry an identity condition), it cannot be +O. The constraint states that +O implies +I - you cannot supply an identity condition without carrying one. Sweat secretion is a process or occurrence that lacks any identity condition of its own, and therefore cannot supply one. It is neither a sortal that provides identity criteria nor does it inherit identity from a rigid property.	Sweat secretion refers to a process or activity of producing and releasing sweat, not to discrete individual entities that could be wholes with parts. While individual instances of secretion events might have temporal boundaries, they lack the mereological structure characteristic of intrinsic wholes. The 'parts' of a secretion process (if we can speak of such) are arbitrary temporal or quantitative divisions rather than integrated components bound by a unifying relation. Unlike biological wholes (organisms) or functional wholes (artifacts), secretion instances are better characterized as occurrences or quantities of activity that don't exhibit the kind of maximal self-connectedness required for unity. Therefore, sweat secretion does not carry a unity condition.	Sweat secretion is a physiological process that intrinsically depends on the existence of other entities to occur. Specifically, it requires: (1) a living organism (typically an animal with sweat glands), (2) functional sweat glands as the source of the secretion, and (3) the organism's thermoregulatory or excretory systems. The process cannot exist independently - there can be no instance of sweat secretion without an organism that is performing the secretion. Unlike the substance 'sweat' itself (which could theoretically exist independently once secreted), the process of secretion is externally dependent on the biological entity performing it and cannot be instantiated without these essential components existing.	
quality	http://purl.obolibrary.org/obo/PATO_0000001	+R	-I	-O	-U	+D	Attribution or Quality	Quality is a rigid property because anything that is a quality is necessarily a quality in all possible worlds. A quality cannot cease to be a quality while remaining the same entity - if something is a quality (like the redness of an apple, or the weight of an object), it is essentially and necessarily a quality. It cannot transition into being a non-quality while maintaining its identity. The property of being a quality is an essential, categorical classification that holds necessarily for all its instances across all possible worlds.	Quality does not carry an identity condition. Qualities are typically understood as properties or characteristics that inhere in substances (like colors, temperatures, weights). There is no principled way to distinguish one instance of a quality from another of the same type - for example, what makes 'this redness' the same redness over time, or different from 'that redness'? Qualities lack the independent existence and identity criteria necessary for re-identification. They are dependent entities that cannot be individuated apart from their bearers. As a non-sortal property, Quality falls into the same category as examples like 'Red' or 'Amount of Matter' which do not provide identity conditions for their instances.	Quality does not supply its own identity condition. As established by the -I analysis, qualities are property instances that depend on their bearers for identity - they are identified through the entities they inhere in rather than having their own independent identity criteria. A quality like 'the redness of this apple' is identified by reference to the apple (its bearer) and possibly the time at which it inheres. Quality inherits whatever identity framework might exist from more general categories (like 'property instance' or 'trope'), but does not itself supply a global identity condition. Since -I, it cannot be +O (the constraint requires +O implies +I).	Quality does not carry a common unity condition. Qualities (like colors, weights, temperatures) are typically simple, property-bearing entities without mereological structure - they don't have integrated parts in the way physical wholes do. While individual qualities might be considered atomic (thus technically intrinsic wholes under identity), the property QUALITY itself doesn't impose a uniform unity condition across all its instances. Different qualities have fundamentally different natures: some may be simple (redness), others complex (a specific shade), but there's no single equivalence relation ω that binds parts of all qualities. Quality instances don't exhibit the kind of topological, morphological, or functional unity characteristic of +U properties.	Quality is externally dependent. A quality cannot exist without being the quality OF something - there must be a bearer or substrate that possesses the quality. For example, a color cannot exist without a colored object, a weight cannot exist without a weighted entity, and a temperature cannot exist without something that has that temperature. Every instance of quality necessarily requires the existence of some other entity (its bearer) that is not a part or constituent of the quality itself, making it externally dependent according to the formal definition provided.	
